400899390,Hawks,Bulls,104,106
Nikola Mirotic,PF,0,28,4-10,2-7,2-2,1,1,2,0,2,2,1,1,+4,12
Denzel Valentine,SF,0,18,3-6,3-5,0-0,0,0,0,3,1,0,2,2,-6,9
Cristiano Felicio,C,0,19,2-2,0-0,0-0,3,2,5,4,0,0,0,0,+6,4
Jerian Grant,PG,0,27,4-10,1-2,0-0,1,2,3,6,4,0,1,3,+2,9
Bobby Portis,PF,0,DNP-COACH'S DECISION
Paul Zipser,SF,0,DNP-COACH'S DECISION
Rajon Rondo,PG,0,DNP-COACH'S DECISION
Isaiah Canaan,PG,0,DNP-COACH'S DECISION
TEAM,,,,42-90,7-23,27-29,15,30,45,23,10,9,10,17,,118
 ,,,,46.7%,30.4%,93.1%

400899422,Celtics,Bulls,99,105
STARTERS,position,xf,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,+/-,PTS
Jae Crowder,PF,1,35,4-6,1-2,5-5,1,5,6,1,2,0,1,4,-2,14
Al Horford,PF,1,30,4-9,0-2,3-4,0,7,7,5,0,1,1,5,-3,11
Amir Johnson,C,1,16,2-4,0-0,1-2,0,1,1,1,0,1,0,3,-11,5
Isaiah Thomas,PG,1,35,10-15,3-7,2-6,0,3,3,4,2,0,5,2,-6,25
Avery Bradley,SG,1,41,6-12,1-3,3-4,1,5,6,5,0,1,2,2,-10,16
BENCH,position,xf,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,+/-,PTS
Jonas Jerebko,PF,0,10,1-3,1-1,1-2,0,1,1,0,0,0,0,2,-2,4
Tyler Zeller,C,0,20,3-9,0-0,0-1,1,4,5,1,0,2,1,3,+2,6
Terry Rozier,PG,0,23,3-7,2-5,0-0,0,4,4,4,2,0,0,1,+0,8
Gerald Green,SG,0,10,1-4,0-2,0-0,0,2,2,0,0,1,0,0,+8,2
Jaylen Brown,SG,0,20,4-7,0-1,0-0,0,1,1,1,0,0,1,3,-6,8
Jordan Mickey,C,0,DNP-COACH'S DECISION
Demetrius Jackson,PG,0,DNP-COACH'S DECISION
James Young,SG,0,DNP-COACH'S DECISION
TEAM,,,,38-76,8-23,15-24,3,33,36,22,6,6,11,25,,99
 ,,,,50.0%,34.8%,62.5%
STARTERS,position,xf,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,+/-,PTS
Taj Gibson,PF,1,28,8-13,0-0,2-2,2,8,10,1,0,0,2,2,+11,18
Robin Lopez,C,1,27,3-8,0-0,2-4,6,2,8,1,0,0,1,2,+5,8
Rajon Rondo,PG,1,33,1-9,1-2,1-2,0,6,6,9,2,0,2,1,+3,4
Dwyane Wade,SG,1,32,7-18,4-6,4-4,2,4,6,5,0,1,3,4,+15,22
Jimmy Butler,SG,1,37,6-17,4-6,8-12,3,4,7,3,2,0,0,2,+8,24
BENCH,position,xf,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,+/-,PTS
Nikola Mirotic,PF,0,29,6-11,1-6,2-2,2,7,9,1,0,0,3,3,-1,15
Doug McDermott,SF,0,22,2-5,0-1,1-2,0,1,1,1,0,0,1,2,-5,5
Cristiano Felicio,C,0,8,1-2,0-0,2-2,0,0,0,0,0,0,0,2,-7,4
Isaiah Canaan,PG,0,7,0-3,0-3,0-0,0,2,2,1,1,0,0,0,-2,0
Michael Carter-Williams,PG,0,17,2-6,1-1,0-0,3,3,6,3,0,0,0,3,+3,5
Bobby Portis,PF,0,DNP-COACH'S DECISION
Denzel Valentine,SF,0,DNP-COACH'S DECISION
Paul Zipser,SF,0,DNP-COACH'S DECISION
TEAM,,,,36-92,11-25,22-30,18,37,55,25,5,1,12,21,,105
 ,,,,39.1%,44.0%,73.3%

400899433,Bulls,Thunder,128,100
STARTERS,position,xf,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,+/-,PTS
Taj Gibson,PF,1,22,3-5,1-1,1-1,0,8,8,0,0,1,1,1,+22,8
Robin Lopez,C,1,21,7-8,0-0,0-0,1,1,2,0,0,1,0,4,+22,14
Jerian Grant,PG,1,26,5-7,2-2,0-0,0,3,3,3,0,0,1,1,+24,12
Jimmy Butler,SG,1,30,11-17,0-1,6-8,2,2,4,5,3,0,1,2,+21,28
Dwyane Wade,SG,1,24,7-12,0-1,4-4,0,7,7,7,2,0,0,1,+32,18
BENCH,position,xf,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,+/-,PTS
Bobby Portis,PF,0,7,1-2,0-0,0-0,0,1,1,0,0,0,0,1,+2,2
Nikola Mirotic,PF,0,20,2-5,0-2,2-2,1,3,4,0,0,0,1,0,+4,6
Paul Zipser,SF,0,24,2-5,1-3,2-3,0,5,5,2,0,0,1,2,-4,7
Doug McDermott,SF,0,14,4-7,1-3,2-2,0,1,1,0,0,0,1,1,+4,11
Cristiano Felicio,C,0,24,3-3,0-0,5-8,0,4,4,0,1,0,0,4,+4,11
Rajon Rondo,PG,0,17,0-4,0-0,0-0,0,0,0,6,1,0,3,2,+6,0
Michael Carter-Williams,PG,0,6,3-4,0-1,2-2,0,2,2,1,0,0,0,0,+1,8
Isaiah Canaan,PG,0,7,1-2,1-1,0-0,0,1,1,1,0,0,0,0,+2,3
TEAM,,,,49-81,6-15,24-30,4,38,42,25,7,2,9,19,,128
 ,,,,60.5%,40.0%,80.0%
STARTERS,position,xf,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,+/-,PTS
Steven Adams,C,1,29,3-7,0-0,2-2,3,3,6,0,0,0,1,1,-30,8
Domantas Sabonis,C,1,22,1-10,0-2,0-0,1,4,5,0,0,0,1,2,-22,2
Russell Westbrook,PG,1,29,10-23,2-7,6-8,1,4,5,8,2,1,3,1,-23,28
Victor Oladipo,SG,1,25,5-14,1-6,1-1,2,3,5,0,1,0,1,5,-14,12
Andre Roberson,SG,1,30,2-5,1-4,0-0,0,6,6,1,0,2,1,2,-24,5
BENCH,position,xf,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,+/-,PTS
Nick Collison,PF,0,3,0-0,0-0,0-0,0,0,0,0,0,0,0,0,-2,0
Kyle Singler,SF,0,3,0-0,0-0,0-0,0,0,0,0,0,0,0,2,-5,0
Jerami Grant,SF,0,20,5-8,1-4,4-4,0,1,1,0,1,0,0,2,-2,15
Joffrey Lauvergne,C,0,14,1-3,1-2,1-2,0,1,1,1,1,1,1,1,+6,4
Cameron Payne,PG,0,19,3-10,1-2,0-0,0,0,0,5,1,0,0,1,-5,7
Semaj Christon,PG,0,13,2-5,1-2,0-0,1,2,3,0,0,0,1,3,-6,5
Anthony Morrow,SG,0,24,3-11,1-6,0-0,1,0,1,1,0,0,0,3,-11,7
Josh Huestis,SG,0,7,3-4,1-2,0-0,2,2,4,1,0,0,0,0,-2,7
TEAM,,,,38-100,10-37,14-17,11,26,37,17,6,4,9,23,,100
 ,,,,38.0%,27.0%,82.4%

400899439,Bulls,Pelicans,117,110
STARTERS,position,xf,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,+/-,PTS
Nikola Mirotic,PF,1,17,3-9,2-5,0-0,0,4,4,0,0,3,1,1,-1,8
Paul Zipser,SF,1,31,2-5,0-1,2-2,0,4,4,3,1,1,1,3,+3,6
Robin Lopez,C,1,26,3-7,0-0,2-4,1,3,4,0,0,0,0,1,+9,8
Rajon Rondo,PG,1,34,5-14,0-3,0-0,1,8,9,9,3,0,3,4,-1,10
Jimmy Butler,SG,1,39,14-26,3-3,8-10,3,3,6,5,1,1,1,0,+0,39
BENCH,position,xf,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,+/-,PTS
Bobby Portis,PF,0,31,9-15,3-5,0-0,1,10,11,0,0,0,0,4,+8,21
Denzel Valentine,SF,0,26,3-6,2-4,0-0,1,2,3,1,1,1,2,3,+12,8
Joffrey Lauvergne,C,0,22,5-7,3-4,2-2,2,3,5,2,0,0,2,3,-2,15
Michael Carter-Williams,PG,0,14,1-3,0-1,0-0,0,3,3,6,1,0,1,4,+7,2
Cristiano Felicio,C,0,DNP-COACH'S DECISION
Isaiah Canaan,PG,0,DNP-COACH'S DECISION
Jerian Grant,PG,0,DNP-COACH'S DECISION
Anthony Morrow,SG,0,DNP-COACH'S DECISION
TEAM,,,,45-92,13-26,14-18,9,40,49,26,7,6,11,23,,117
 ,,,,48.9%,50.0%,77.8%
STARTERS,position,xf,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,+/-,PTS
Anthony Davis,PF,1,40,8-19,1-4,13-14,2,9,11,2,3,1,3,2,-6,30
Solomon Hill,SF,1,36,2-7,0-2,0-0,1,3,4,2,1,0,0,2,+3,4
DeMarcus Cousins,C,1,42,8-16,2-6,8-8,1,17,18,3,0,1,7,5,+4,26
Jrue Holiday,PG,1,39,5-12,2-4,5-5,0,1,1,6,0,1,1,2,+6,17
Tim Frazier,PG,1,21,1-6,1-3,0-0,1,2,3,5,0,0,1,1,-9,3
BENCH,position,xf,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,+/-,PTS
E'Twaun Moore,SF,0,22,1-6,0-2,4-4,1,1,2,3,1,1,0,0,-6,6
Dante Cunningham,SF,0,14,3-4,3-3,0-0,0,1,1,0,1,0,0,1,-12,9
Quinn Cook,PG,0,2,0-0,0-0,0-0,0,0,0,0,0,0,0,0,-7,0
Jordan Crawford,SG,0,24,5-11,1-6,4-4,0,0,0,3,1,0,0,1,-8,15
Donatas Motiejunas,PF,0,DNP-COACH'S DECISION
Cheick Diallo,PF,0,DNP-COACH'S DECISION
Alexis Ajinca,C,0,DNP-COACH'S DECISION
Omer Asik,C,0,DNP-ILLNESS
TEAM,,,,33-81,10-30,34-35,6,34,40,24,7,4,12,14,,110
 ,,,,40.7%,33.3%,97.1%

400899480,Pacers,Bulls,101,118
STARTERS,position,xf,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,+/-,PTS
Thaddeus Young,PF,1,27,5-8,0-2,0-0,1,4,5,3,2,0,1,0,-10,10
Paul George,SF,1,24,8-12,4-5,0-0,0,1,1,3,1,0,3,4,-6,20
Myles Turner,C,1,22,8-12,0-0,4-5,1,3,4,2,0,3,1,2,-12,20
Jeff Teague,PG,1,28,0-7,0-1,0-0,1,3,4,8,2,0,2,1,-12,0
Monta Ellis,SG,1,28,1-6,0-1,0-0,0,2,2,5,0,0,3,0,-15,2
BENCH,position,xf,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,+/-,PTS
Lavoy Allen,PF,0,6,0-1,0-0,0-0,0,1,1,2,0,1,0,2,-15,0
Rakeem Christmas,PF,0,7,0-1,0-0,0-0,0,1,1,1,0,0,0,1,+7,0
Georges Niang,F,0,16,2-5,0-2,0-0,1,1,2,1,0,0,2,0,+8,4
CJ Miles,SF,0,20,4-11,1-2,0-0,0,1,1,2,1,2,0,2,-13,9
Al Jefferson,C,0,15,3-5,0-0,0-0,1,2,3,2,0,0,0,2,-10,6
Kevin Seraphin,C,0,12,4-6,0-0,0-0,1,3,4,2,2,1,0,2,+5,8
Joe Young,PG,0,20,4-7,2-3,1-1,0,2,2,3,0,0,0,0,-5,11
Glenn Robinson III,SG,0,18,4-7,0-2,3-3,2,1,3,0,0,0,1,0,-7,11
TEAM,,,,43-88,7-18,8-9,8,25,33,34,8,7,13,16,,101
 ,,,,48.9%,38.9%,88.9%
STARTERS,position,xf,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,+/-,PTS
Taj Gibson,PF,1,25,6-11,0-0,0-0,0,8,8,1,1,0,0,1,+12,12
Robin Lopez,C,1,19,5-7,0-0,2-2,2,4,6,2,0,2,0,3,+6,12
Rajon Rondo,PG,1,25,2-5,0-2,2-2,1,2,3,13,1,0,4,0,+12,6
Dwyane Wade,SG,1,21,4-7,0-0,6-6,2,3,5,2,2,0,0,1,+16,14
Jimmy Butler,SG,1,26,6-9,0-2,4-4,2,3,5,3,1,0,0,2,+11,16
BENCH,position,xf,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,+/-,PTS
Nikola Mirotic,PF,0,26,3-9,1-4,1-1,1,2,3,2,0,1,0,0,+18,8
Bobby Portis,PF,0,7,1-4,0-0,0-0,2,0,2,1,0,0,0,0,-7,2
Doug McDermott,SF,0,27,9-14,5-6,0-0,0,4,4,3,1,1,1,2,+8,23
Denzel Valentine,SF,0,5,0-1,0-1,0-0,0,1,1,0,0,0,2,0,-4,0
Paul Zipser,SF,0,3,0-0,0-0,0-0,0,1,1,0,0,0,0,0,+0,0
Cristiano Felicio,C,0,20,3-5,0-0,1-2,3,5,8,0,0,0,1,2,+5,7
Isaiah Canaan,PG,0,14,4-6,3-5,0-0,0,0,0,2,1,0,0,1,+3,11
Michael Carter-Williams,PG,0,23,2-8,0-1,3-4,0,1,1,5,1,2,4,2,+5,7
TEAM,,,,45-86,9-21,19-21,13,34,47,34,8,6,12,14,,118
 ,,,,52.3%,42.9%,90.5%

400899493,Bulls,Nets,118,88
STARTERS,position,xf,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,+/-,PTS
Taj Gibson,PF,1,25,7-9,0-0,0-0,2,9,11,0,1,1,2,3,+24,14
Robin Lopez,C,1,19,1-5,0-0,2-2,2,3,5,2,0,2,0,1,+12,4
Rajon Rondo,PG,1,25,5-8,0-1,0-0,1,3,4,4,2,1,3,2,+22,10
Dwyane Wade,SG,1,29,5-13,1-3,1-1,0,3,3,4,3,1,5,3,+11,12
Jimmy Butler,SG,1,27,6-10,2-3,8-9,1,5,6,2,0,0,1,3,+24,22
BENCH,position,xf,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,+/-,PTS
Nikola Mirotic,PF,0,25,6-14,4-10,0-0,1,9,10,3,0,3,3,1,+19,16
Bobby Portis,PF,0,4,3-4,0-0,0-0,2,0,2,0,0,0,1,0,-3,6
Doug McDermott,SF,0,24,4-10,0-3,4-4,0,3,3,3,0,0,1,2,+21,12
Denzel Valentine,SF,0,7,1-3,1-3,0-0,0,0,0,0,0,1,0,1,+5,3
Paul Zipser,SF,0,4,0-1,0-0,0-0,1,1,2,1,1,0,0,0,-3,0
Cristiano Felicio,C,0,23,2-4,0-0,0-0,2,5,7,1,0,0,1,3,+8,4
Isaiah Canaan,PG,0,22,5-7,3-4,2-2,1,2,3,6,1,0,0,2,+8,15
Michael Carter-Williams,PG,0,5,0-1,0-0,0-0,0,2,2,0,1,0,2,1,+2,0
TEAM,,,,45-89,11-27,17-18,13,45,58,26,9,9,19,22,,118
 ,,,,50.6%,40.7%,94.4%
STARTERS,position,xf,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,+/-,PTS
Trevor Booker,PF,1,19,2-7,0-2,1-2,2,6,8,0,3,0,1,0,-8,5
Bojan Bogdanovic,SF,1,21,5-11,2-4,3-4,2,1,3,1,0,0,1,1,-10,15
Rondae Hollis-Jefferson,SF,1,30,1-7,0-0,0-0,1,2,3,3,0,1,2,1,-23,2
Brook Lopez,C,1,22,5-11,0-1,3-3,2,0,2,0,0,1,1,2,-13,13
Jeremy Lin,PG,1,24,6-10,1-2,1-2,0,2,2,4,4,0,3,0,-15,14
BENCH,position,xf,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,+/-,PTS
Chris McCullough,PF,0,10,0-2,0-1,0-0,1,2,3,0,0,0,0,0,-6,0
Luis Scola,PF,0,16,2-5,0-1,0-0,4,4,8,3,1,0,0,4,-11,4
Anthony Bennett,PF,0,12,2-7,1-5,2-2,0,1,1,0,1,0,0,0,-3,7
Joe Harris,SF,0,23,4-8,1-5,0-1,0,2,2,1,1,0,1,3,-23,9
Justin Hamilton,C,0,17,0-4,0-2,0-0,2,5,7,0,1,1,0,0,-19,0
Isaiah Whitehead,SG,0,21,3-11,0-2,0-0,2,2,4,2,0,0,5,3,-16,6
Sean Kilpatrick,SG,0,25,3-13,0-6,7-7,0,2,2,0,1,0,1,1,-3,13
Greivis Vasquez,PG,0,DNP-COACH'S DECISION
TEAM,,,,33-96,5-31,17-21,16,29,45,14,12,3,15,15,,88
 ,,,,34.4%,16.1%,81.0%

400899511,Bulls,Celtics,100,107
STARTERS,position,xf,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,+/-,PTS
Taj Gibson,PF,1,26,3-12,0-0,2-3,5,4,9,3,2,2,4,2,-8,8
Robin Lopez,C,1,14,3-6,0-0,2-4,3,2,5,0,0,2,2,1,-14,8
Rajon Rondo,PG,1,34,6-11,0-2,0-0,2,7,9,5,1,1,4,3,-11,12
Dwyane Wade,SG,1,35,5-13,0-3,5-6,0,1,1,4,2,0,0,0,-10,15
Jimmy Butler,SG,1,36,8-21,2-5,5-5,2,7,9,2,0,0,2,5,-6,23
BENCH,position,xf,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,+/-,PTS
Nikola Mirotic,PF,0,35,3-6,3-6,8-11,0,6,6,1,0,1,2,1,+6,17
Bobby Portis,PF,0,11,2-2,0-0,0-0,3,4,7,0,0,1,1,2,+7,4
Denzel Valentine,SF,0,7,1-2,1-1,0-0,0,0,0,0,0,0,1,0,-3,3
Cristiano Felicio,C,0,10,0-1,0-0,0-0,0,1,1,0,1,0,1,2,-5,0
Isaiah Canaan,PG,0,19,1-4,1-3,1-2,0,0,0,3,1,0,1,2,-1,4
Jerian Grant,PG,0,13,3-3,0-0,0-0,0,2,2,3,0,0,1,1,+10,6
Paul Zipser,SF,0,DNP-COACH'S DECISION
R.J. Hunter,SG,0,DNP-COACH'S DECISION
TEAM,,,,35-81,7-20,23-31,15,34,49,21,7,7,19,19,,100
 ,,,,43.2%,35.0%,74.2%
STARTERS,position,xf,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,+/-,PTS
Jae Crowder,PF,1,14,4-6,2-2,0-0,0,5,5,1,0,0,1,1,+6,10
Tyler Zeller,C,1,25,5-11,0-0,1-2,3,1,4,0,1,0,0,3,+10,11
Amir Johnson,C,1,30,9-11,4-4,1-2,1,5,6,3,3,2,0,2,+8,23
Isaiah Thomas,PG,1,36,8-18,4-7,3-4,1,1,2,10,3,1,3,3,+6,23
Avery Bradley,SG,1,39,6-15,1-7,0-0,2,3,5,4,0,0,1,4,+2,13
BENCH,position,xf,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,+/-,PTS
Jonas Jerebko,PF,0,22,2-5,0-0,2-2,1,5,6,2,1,0,0,4,-4,6
Jordan Mickey,C,0,6,0-1,0-0,0-0,0,0,0,0,0,0,1,0,-2,0
Marcus Smart,PG,0,34,2-8,1-6,2-4,0,5,5,5,1,1,6,1,+5,7
Terry Rozier,PG,0,13,3-6,1-2,0-1,0,2,2,0,0,0,0,1,-2,7
Gerald Green,SG,0,14,1-3,0-2,2-2,1,0,1,3,0,0,0,1,+6,4
James Young,SG,0,1,0-0,0-0,0-0,0,1,1,0,0,0,0,0,+0,0
Jaylen Brown,SG,0,8,1-3,1-2,0-0,1,1,2,0,1,0,0,4,+0,3
Demetrius Jackson,PG,0,DNP-COACH'S DECISION
TEAM,,,,41-87,14-32,11-17,10,29,39,28,10,4,12,24,,107
 ,,,,47.1%,43.8%,64.7%

400899523,Knicks,Bulls,117,104
STARTERS,position,xf,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,+/-,PTS
Carmelo Anthony,PF,1,36,9-22,2-6,5-5,3,4,7,4,0,1,1,4,+14,25
Kristaps Porzingis,PF,1,33,10-15,4-7,3-5,2,3,5,1,0,0,0,5,+14,27
Joakim Noah,C,1,35,7-11,0-1,2-2,3,6,9,4,3,0,0,4,+21,16
Derrick Rose,PG,1,38,6-16,0-0,3-3,0,7,7,11,1,1,3,2,+12,15
Courtney Lee,SG,1,41,8-10,1-1,0-0,0,2,2,4,0,0,0,3,+22,17
BENCH,position,xf,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,+/-,PTS
Maurice Ndour,SF,0,7,0-1,0-0,0-0,1,1,2,0,0,0,0,5,-4,0
Kyle O'Quinn,C,0,13,3-7,0-0,1-2,2,1,3,1,3,0,0,0,-10,7
Brandon Jennings,PG,0,23,2-4,1-3,1-2,0,5,5,7,0,0,1,0,-3,6
Sasha Vujacic,SG,0,1,0-1,0-1,0-0,0,0,0,0,0,0,0,0,-2,0
Justin Holiday,SG,0,14,1-2,1-2,1-2,0,0,0,0,0,0,0,0,+1,4
Mindaugas Kuzminskas,F,0,DNP-COACH'S DECISION
Willy Hernangomez,C,0,DNP-COACH'S DECISION
Ron Baker,SG,0,DNP-COACH'S DECISION
TEAM,,,,46-89,9-21,16-21,11,29,40,32,7,2,5,23,,117
 ,,,,51.7%,42.9%,76.2%
STARTERS,position,xf,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,+/-,PTS
Taj Gibson,PF,1,31,4-7,0-0,0-2,4,2,6,1,1,1,1,3,-11,8
Robin Lopez,C,1,29,2-6,0-0,1-2,4,2,6,1,0,2,1,2,-7,5
Rajon Rondo,PG,1,30,2-10,0-2,0-0,1,4,5,5,1,0,2,2,-16,4
Dwyane Wade,SG,1,33,12-20,5-7,6-8,2,8,10,1,0,0,3,3,-23,35
Jimmy Butler,SG,1,37,7-15,1-4,11-11,2,3,5,2,1,0,2,0,-8,26
BENCH,position,xf,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,+/-,PTS
Nikola Mirotic,PF,0,21,4-10,2-6,4-4,0,6,6,0,0,1,2,2,-4,14
Bobby Portis,PF,0,3,0-1,0-0,0-0,0,0,0,0,0,0,0,2,-10,0
Doug McDermott,SF,0,26,3-5,0-1,0-0,1,1,2,1,1,0,1,0,-2,6
Denzel Valentine,SF,0,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,+0,0
Cristiano Felicio,C,0,9,1-1,0-0,0-0,1,0,1,2,0,0,0,2,+10,2
Isaiah Canaan,PG,0,14,2-5,0-2,0-0,0,1,1,1,0,0,0,0,+3,4
Jerian Grant,PG,0,6,0-4,0-1,0-0,0,0,0,1,0,0,0,0,+3,0
Paul Zipser,SF,0,DNP-COACH'S DECISION
