Patrick Beverley,PG,Rockets,400899417,0,DNP-RIGHT WRIST INJURY
Patrick Beverley,PG,Rockets,400900258,1,30,1-3,0-2,0-0,2,10,12,5,4,0,5,3,+4,2
Patrick Beverley,PG,Rockets,400900278,1,29,4-10,3-7,4-5,1,3,4,7,3,1,0,4,+18,15
Patrick Beverley,PG,Rockets,400900292,1,28,1-6,0-4,0-0,1,5,6,4,3,0,1,6,+14,2
Patrick Beverley,PG,Rockets,400900319,1,32,3-5,2-3,4-4,2,3,5,5,3,1,4,4,+15,12
Patrick Beverley,PG,Rockets,400900337,1,33,4-9,3-5,0-0,0,10,10,1,1,1,1,1,+3,11
Patrick Beverley,PG,Rockets,400900349,1,34,1-7,1-4,0-0,1,1,2,3,3,1,0,5,+3,3
Patrick Beverley,PG,Rockets,400900361,1,29,0-4,0-3,3-4,3,3,6,4,1,2,2,3,+25,3
Patrick Beverley,PG,Rockets,400900384,1,34,4-10,3-6,2-4,2,1,3,4,2,0,0,2,-3,13
Patrick Beverley,PG,Rockets,400900405,1,27,1-5,1-4,6-6,0,4,4,5,1,0,2,3,+20,9
Patrick Beverley,PG,Rockets,400900419,1,31,2-9,1-4,2-2,2,5,7,1,0,0,1,5,-6,7
Patrick Beverley,PG,Rockets,400900429,1,31,1-7,0-3,1-2,2,3,5,2,1,0,1,6,-1,3
Patrick Beverley,PG,Rockets,400900443,1,32,5-9,4-5,0-0,1,5,6,3,1,0,1,4,+0,14
Patrick Beverley,PG,Rockets,400900474,1,31,6-11,4-7,1-2,1,5,6,2,1,0,4,2,+2,17
Patrick Beverley,PG,Rockets,400900486,1,28,0-6,0-4,0-0,0,2,2,5,1,0,5,3,+6,0
Patrick Beverley,PG,Rockets,400900503,1,31,4-9,0-2,2-2,1,0,1,1,1,0,1,2,+3,10
Patrick Beverley,PG,Rockets,400900520,1,33,2-6,0-3,5-5,3,5,8,3,0,0,2,5,-23,9
Patrick Beverley,PG,Rockets,400900531,1,30,4-10,3-5,0-0,0,3,3,2,0,0,0,1,-2,11
Patrick Beverley,PG,Rockets,400900546,1,33,4-9,0-2,1-3,2,9,11,1,2,0,2,5,-1,9
Patrick Beverley,PG,Rockets,400900560,1,31,1-3,1-3,3-5,2,11,13,5,0,1,0,2,-8,6
Patrick Beverley,PG,Rockets,400900578,1,29,4-6,1-2,0-3,0,3,3,4,1,0,1,4,-5,9
Patrick Beverley,PG,Rockets,400900588,0,DNP-COACH'S DECISION
Patrick Beverley,PG,Rockets,400900602,1,31,3-9,2-6,2-3,5,5,10,7,3,0,1,2,+13,10
