Daniel Ochefu,PF,Wizards,400899393,0,2,0-0,0-0,0-0,0,0,0,0,0,0,0,1,-8,0
Daniel Ochefu,PF,Wizards,400899417,0,DNP-COACH'S DECISION
Daniel Ochefu,PF,Wizards,400899420,0,4,0-2,0-0,0-0,0,1,1,0,0,0,0,0,+4,0
Daniel Ochefu,PF,Wizards,400899427,0,DNP-COACH'S DECISION
Daniel Ochefu,PF,Wizards,400899446,0,DNP-COACH'S DECISION
Daniel Ochefu,PF,Wizards,400899474,0,2,0-2,0-0,0-0,1,0,1,0,0,0,0,0,-11,0
Daniel Ochefu,PF,Wizards,400899489,0,DNP-COACH'S DECISION
Daniel Ochefu,PF,Wizards,400899505,0,DNP-COACH'S DECISION
Daniel Ochefu,PF,Wizards,400899520,0,DNP-COACH'S DECISION
Daniel Ochefu,PF,Wizards,400899531,0,DNP-COACH'S DECISION
Daniel Ochefu,PF,Wizards,400899544,0,DNP-COACH'S DECISION
Daniel Ochefu,PF,Wizards,400899557,0,3,1-1,0-0,0-0,0,2,2,0,0,0,1,2,+4,2
Daniel Ochefu,PF,Wizards,400899572,0,1,0-0,0-0,0-0,0,0,0,0,0,0,0,0,+0,0
Daniel Ochefu,PF,Wizards,400899583,0,DNP-COACH'S DECISION
Daniel Ochefu,PF,Wizards,400899608,0,DNP-COACH'S DECISION
Daniel Ochefu,PF,Wizards,400899619,0,DNP-COACH'S DECISION
Daniel Ochefu,PF,Wizards,400899636,0,DNP-COACH'S DECISION
Daniel Ochefu,PF,Wizards,400899650,0,DNP-COACH'S DECISION
Daniel Ochefu,PF,Wizards,400899676,0,DNP-COACH'S DECISION
Daniel Ochefu,PF,Wizards,400899703,0,DNP-COACH'S DECISION
Daniel Ochefu,PF,Wizards,400899720,0,DNP-COACH'S DECISION
Daniel Ochefu,PF,Wizards,400899731,0,DNP-COACH'S DECISION
Daniel Ochefu,PF,Wizards,400899748,0,DNP-COACH'S DECISION
Daniel Ochefu,PF,Wizards,400899757,0,DNP-COACH'S DECISION
Daniel Ochefu,PF,Wizards,400899774,0,DNP-COACH'S DECISION
Daniel Ochefu,PF,Wizards,400899788,0,DNP-COACH'S DECISION
Daniel Ochefu,PF,Wizards,400899805,0,DNP-COACH'S DECISION
Daniel Ochefu,PF,Wizards,400899817,0,DNP-COACH'S DECISION
Daniel Ochefu,PF,Wizards,400899831,0,1,0-0,0-0,0-0,0,0,0,0,0,0,0,0,-3,0
Daniel Ochefu,PF,Wizards,400899848,0,9,0-1,0-0,0-0,1,0,1,1,0,0,1,3,-5,0
Daniel Ochefu,PF,Wizards,400899855,0,5,0-1,0-0,0-0,0,1,1,0,0,0,0,0,-2,0
Daniel Ochefu,PF,Wizards,400899874,0,DNP-COACH'S DECISION
Daniel Ochefu,PF,Wizards,400899889,0,11,3-4,0-0,0-2,0,2,2,0,0,0,0,2,-5,6
Daniel Ochefu,PF,Wizards,400899903,0,DNP-COACH'S DECISION
Daniel Ochefu,PF,Wizards,400899918,0,DNP-ILLNESS
Daniel Ochefu,PF,Wizards,400899935,0,2,1-2,0-0,0-0,0,3,3,0,0,0,0,0,+3,2
Daniel Ochefu,PF,Wizards,400899965,0,DNP-COACH'S DECISION
Daniel Ochefu,PF,Wizards,400899983,0,DNP-COACH'S DECISION
Daniel Ochefu,PF,Wizards,400899992,0,DNP-COACH'S DECISION
Daniel Ochefu,PF,Wizards,400900004,0,DNP-COACH'S DECISION
Daniel Ochefu,PF,Wizards,400900024,0,3,1-1,0-0,0-0,0,0,0,0,0,0,1,2,-6,2
Daniel Ochefu,PF,Wizards,400900035,0,3,0-1,0-0,0-0,0,3,3,0,1,0,0,1,-4,0
Daniel Ochefu,PF,Wizards,400900049,0,DNP-COACH'S DECISION
Daniel Ochefu,PF,Wizards,400900059,0,DNP-COACH'S DECISION
Daniel Ochefu,PF,Wizards,400900072,0,DNP-COACH'S DECISION
Daniel Ochefu,PF,Wizards,400900086,0,DNP-COACH'S DECISION
