Jrue Holiday,PG,Pelicans,400900160,1,36,5-17,0-3,3-4,2,8,10,8,0,0,6,4,-12,13
Jrue Holiday,PG,Pelicans,400900179,1,37,11-22,3-7,5-6,2,8,10,7,2,3,4,4,+13,30
Jrue Holiday,PG,Pelicans,400900194,1,31,7-12,1-4,0-3,1,5,6,2,1,0,4,2,-29,15
Jrue Holiday,PG,Pelicans,400900209,1,38,10-14,1-2,4-4,2,4,6,12,5,0,9,3,+15,25
Jrue Holiday,PG,Pelicans,400900224,1,40,6-14,1-4,3-3,2,4,6,11,5,0,4,2,-3,16
Jrue Holiday,PG,Pelicans,400900234,1,36,6-11,2-6,4-6,1,1,2,8,2,0,5,2,+6,18
Jrue Holiday,PG,Pelicans,400900246,1,33,8-13,2-3,1-4,2,5,7,7,0,0,2,5,+11,19
Jrue Holiday,PG,Pelicans,400900258,1,35,3-12,0-6,0-0,1,3,4,4,1,2,7,0,-31,6
Jrue Holiday,PG,Pelicans,400900276,1,39,5-17,2-6,6-6,3,4,7,6,0,0,4,3,-2,18
Jrue Holiday,PG,Pelicans,400900286,1,33,3-9,0-2,0-0,0,3,3,8,2,1,5,2,-5,6
Jrue Holiday,PG,Pelicans,400900312,1,43,12-27,2-6,0-0,1,6,7,5,1,0,4,1,-6,26
Jrue Holiday,PG,Pelicans,400900328,1,36,7-12,1-3,5-6,0,5,5,12,3,0,3,0,+23,20
Jrue Holiday,PG,Pelicans,400900339,1,23,1-9,1-2,1-2,2,3,5,3,1,3,4,2,-13,4
Jrue Holiday,PG,Pelicans,400900348,1,32,3-9,1-4,0-0,0,0,0,6,3,0,3,1,-12,7
Jrue Holiday,PG,Pelicans,400900371,1,42,6-14,1-5,2-2,0,4,4,13,3,1,2,1,+8,15
Jrue Holiday,PG,Pelicans,400900397,1,27,4-6,1-3,1-2,0,1,1,2,3,0,2,3,+22,10
Jrue Holiday,PG,Pelicans,400900402,1,32,4-12,1-3,2-3,0,4,4,8,0,1,1,0,-9,11
Jrue Holiday,PG,Pelicans,400900419,1,28,9-17,0-5,1-2,0,4,4,6,1,3,1,2,+6,19
Jrue Holiday,PG,Pelicans,400900434,1,35,8-16,4-5,1-2,0,4,4,7,1,0,2,1,+16,21
Jrue Holiday,PG,Pelicans,400900449,1,41,5-17,1-6,0-0,1,2,3,6,1,1,1,0,+28,11
Jrue Holiday,PG,Pelicans,400900474,1,38,7-12,4-8,0-1,0,1,1,9,3,2,2,1,-7,18
Jrue Holiday,PG,Pelicans,400900490,1,27,5-12,3-6,0-0,0,7,7,7,1,0,0,0,+11,13
Jrue Holiday,PG,Pelicans,400900497,1,38,8-17,3-7,0-2,1,1,2,5,2,1,1,1,+4,19
Jrue Holiday,PG,Pelicans,400900512,1,39,7-12,2-4,2-3,0,5,5,7,0,2,1,1,-1,18
Jrue Holiday,PG,Pelicans,400900527,1,32,2-9,0-4,0-0,0,4,4,8,3,1,4,1,+25,4
Jrue Holiday,PG,Pelicans,400900536,1,39,6-13,2-6,4-4,0,4,4,13,1,1,3,0,+7,18
Jrue Holiday,PG,Pelicans,400900562,1,24,4-9,1-5,0-0,0,3,3,7,1,0,2,2,-19,9
Jrue Holiday,PG,Pelicans,400900573,1,32,5-15,0-4,0-0,1,5,6,10,0,0,1,2,-28,10
Jrue Holiday,PG,Pelicans,400900593,1,29,6-9,0-2,2-2,1,3,4,7,0,0,5,1,-1,14
