Johnny O'Bryant III,PF,Nuggets,400899404,0,7,0-4,0-1,2-2,0,1,1,1,0,0,0,0,-4,2
Johnny O'Bryant III,PF,Nuggets,400900130,0,DNP-COACH'S DECISION
Johnny O'Bryant III,PF,Nuggets,400900150,0,DNP-COACH'S DECISION
Johnny O'Bryant III,PF,Nuggets,400900167,0,9,2-3,1-1,0-0,0,2,2,0,0,0,1,1,+0,5
Johnny O'Bryant III,PF,Nuggets,400900181,0,2,1-1,0-0,0-0,0,0,0,0,0,0,0,0,+1,2
Johnny O'Bryant III,PF,Nuggets,400900190,0,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,+0,0
Johnny O'Bryant III,PF,Nuggets,400900205,0,DNP-COACH'S DECISION
Johnny O'Bryant III,PF,Nuggets,400900216,0,11,3-5,0-0,0-0,1,1,2,0,0,0,0,1,-8,6
Johnny O'Bryant III,PF,Nuggets,400900232,0,12,1-1,1-1,2-2,2,1,3,1,0,1,2,1,-11,5
Johnny O'Bryant III,PF,Nuggets,400900248,0,5,0-1,0-0,0-0,2,1,3,0,0,0,0,1,+2,0
Johnny O'Bryant III,PF,Hornets,400900272,0,DNP-COACH'S DECISION
Johnny O'Bryant III,PF,Hornets,400900287,0,DNP-COACH'S DECISION
Johnny O'Bryant III,PF,Hornets,400900300,0,DNP-COACH'S DECISION
Johnny O'Bryant III,PF,Hornets,400900302,0,2,1-1,0-0,0-0,0,0,0,0,0,0,1,0,+0,2
Johnny O'Bryant III,PF,Hornets,400900318,0,15,7-9,1-2,0-0,3,3,6,1,0,0,0,3,-5,15
Johnny O'Bryant III,PF,Hornets,400900336,0,14,0-4,0-1,1-2,1,1,2,2,0,0,2,2,+9,1
Johnny O'Bryant III,PF,Hornets,400900346,0,4,0-1,0-0,0-0,0,0,0,1,0,0,0,1,-10,0
Johnny O'Bryant III,PF,Hornets,400900360,0,DNP-RIGHT ANKLE SPRAIN
Johnny O'Bryant III,PF,Hornets,400900371,0,DNP-RIGHT ANKLE SPRAIN
Johnny O'Bryant III,PF,Hornets,400900386,0,DNP-RIGHT ANKLE SPRAIN
Johnny O'Bryant III,PF,Hornets,400900400,0,DNP-RIGHT ANKLE SPRAIN
Johnny O'Bryant III,PF,Hornets,400900425,0,DNP-RIGHT ANKLE SPRAIN
Johnny O'Bryant III,PF,Hornets,400900439,0,DNP-RIGHT ANKLE SPRAIN
Johnny O'Bryant III,PF,Hornets,400900454,0,DNP-COACH'S DECISION
Johnny O'Bryant III,PF,Hornets,400900585,0,DNP-COACH'S DECISION
Johnny O'Bryant III,PF,Hornets,400900590,0,DNP-COACH'S DECISION
