Steve Novak,SF,Bucks,400899384,0,DNP-COACH'S DECISION
Steve Novak,SF,Bucks,400899407,0,DNP-COACH'S DECISION
Steve Novak,SF,Bucks,400899410,0,DNP-COACH'S DECISION
Steve Novak,SF,Bucks,400899481,0,DNP-COACH'S DECISION
Steve Novak,SF,Bucks,400899488,0,DNP-COACH'S DECISION
Steve Novak,SF,Bucks,400899535,0,4,0-1,0-1,0-0,0,0,0,0,0,0,0,0,+0,0
Steve Novak,SF,Bucks,400899641,0,DNP-COACH'S DECISION
Steve Novak,SF,Bucks,400899654,0,DNP-COACH'S DECISION
Steve Novak,SF,Bucks,400899698,0,DNP-COACH'S DECISION
Steve Novak,SF,Bucks,400899712,0,2,0-1,0-1,0-0,0,1,1,0,0,0,0,0,-2,0
Steve Novak,SF,Bucks,400899826,0,DNP-COACH'S DECISION
Steve Novak,SF,Bucks,400899835,0,3,0-1,0-1,0-0,0,0,0,0,0,0,0,0,-3,0
Steve Novak,SF,Bucks,400899865,0,DNP-COACH'S DECISION
Steve Novak,SF,Bucks,400899871,0,3,0-0,0-0,0-0,0,1,1,0,0,0,0,1,+4,0
Steve Novak,SF,Bucks,400899889,0,4,0-1,0-1,0-0,0,0,0,0,0,0,0,0,-1,0
Steve Novak,SF,Bucks,400899903,0,DNP-ILLNESS
Steve Novak,SF,Bucks,400899921,0,3,0-1,0-1,0-0,0,1,1,0,0,0,0,0,-1,0
Steve Novak,SF,Bucks,400899939,0,3,1-1,1-1,0-0,0,0,0,0,0,0,0,0,-2,3
Steve Novak,SF,Bucks,400899945,0,2,1-1,0-0,0-0,0,0,0,0,0,0,0,0,+5,2
Steve Novak,SF,Bucks,400899952,0,DNP-COACH'S DECISION
Steve Novak,SF,Bucks,400899969,0,DNP-COACH'S DECISION
Steve Novak,SF,Bucks,400899983,0,DNP-COACH'S DECISION
