Michael Gbinije,SG,Pistons,400899382,0,2,0-1,0-1,2-2,0,0,0,0,0,0,0,0,-1,2
Michael Gbinije,SG,Pistons,400899454,0,5,0-1,0-1,0-0,0,0,0,1,0,0,0,1,-2,0
Michael Gbinije,SG,Pistons,400899488,0,DNP-COACH'S DECISION
Michael Gbinije,SG,Pistons,400899500,0,DNP-COACH'S DECISION
Michael Gbinije,SG,Pistons,400899507,0,DNP-COACH'S DECISION
Michael Gbinije,SG,Pistons,400899532,0,2,0-1,0-0,0-0,0,0,0,0,0,0,0,0,-2,0
Michael Gbinije,SG,Pistons,400899597,0,DNP-COACH'S DECISION
Michael Gbinije,SG,Pistons,400899680,0,6,0-0,0-0,0-0,0,1,1,0,0,0,0,0,+1,0
Michael Gbinije,SG,Pistons,400899692,0,DNP-COACH'S DECISION
Michael Gbinije,SG,Pistons,400899710,0,2,1-2,0-0,0-0,1,0,1,0,0,0,0,0,-1,2
Michael Gbinije,SG,Pistons,400899717,0,DNP-COACH'S DECISION
Michael Gbinije,SG,Pistons,400899730,0,4,0-3,0-2,0-0,0,0,0,0,0,0,0,1,+5,0
Michael Gbinije,SG,Pistons,400899798,0,DNP-COACH'S DECISION
Michael Gbinije,SG,Pistons,400899842,0,5,0-1,0-0,0-0,0,0,0,1,0,0,0,0,+2,0
Michael Gbinije,SG,Pistons,400899906,0,2,0-1,0-0,0-0,1,0,1,0,0,0,0,0,-3,0
Michael Gbinije,SG,Pistons,400900054,0,DNP-COACH'S DECISION
Michael Gbinije,SG,Pistons,400900178,0,3,0-0,0-0,0-0,0,0,0,0,0,0,0,0,-2,0
Michael Gbinije,SG,Pistons,400900296,0,DNP-COACH'S DECISION
Michael Gbinije,SG,Pistons,400900493,0,DNP-COACH'S DECISION
Michael Gbinije,SG,Pistons,400900502,0,DNP-COACH'S DECISION
Michael Gbinije,SG,Pistons,400900516,0,DNP-COACH'S DECISION
Michael Gbinije,SG,Pistons,400900525,0,DNP-COACH'S DECISION
Michael Gbinije,SG,Pistons,400900586,0,DNP-COACH'S DECISION
