David West,PF,Warriors,400900398,0,11,1-1,0-0,0-0,0,3,3,1,0,3,2,2,+12,2
David West,PF,Warriors,400900414,0,12,3-4,0-0,0-0,0,4,4,0,2,1,2,2,+15,6
David West,PF,Warriors,400900430,0,12,2-3,0-0,0-0,0,1,1,2,0,0,0,0,+3,4
David West,PF,Warriors,400900444,0,16,4-7,0-0,1-2,0,6,6,1,1,2,1,2,+13,9
David West,PF,Warriors,400900450,0,15,2-3,0-0,2-2,0,5,5,3,2,0,3,1,+11,6
David West,PF,Warriors,400900476,0,14,4-5,0-0,0-0,1,2,3,4,1,3,0,3,-4,8
David West,PF,Warriors,400900489,0,17,1-3,0-0,1-2,2,3,5,1,0,1,2,0,+11,3
David West,PF,Warriors,400900503,0,14,1-3,0-1,0-0,0,3,3,5,0,2,0,2,+3,2
David West,PF,Warriors,400900513,0,22,7-11,1-2,0-0,2,2,4,5,0,2,1,0,+23,15
David West,PF,Warriors,400900531,0,13,3-6,0-0,0-0,1,2,3,1,0,2,3,4,-5,6
David West,PF,Warriors,400900540,0,15,3-4,0-0,1-1,1,3,4,6,0,1,2,0,+6,7
David West,PF,Warriors,400900549,0,15,3-4,0-0,2-2,2,0,2,2,1,1,3,2,-22,8
David West,PF,Warriors,400900573,0,16,1-4,0-0,0-0,2,2,4,4,0,0,0,2,+1,2
David West,PF,Warriors,400900589,0,17,4-9,0-0,0-0,1,2,3,2,0,0,2,1,-2,8
David West,PF,Warriors,400900607,0,14,1-3,0-0,0-0,3,1,4,1,1,0,5,4,-12,2
