Jeremy Lamb,SG,Hornets,400900302,0,13,1-3,0-0,2-2,0,3,3,0,1,0,0,1,-10,4
Jeremy Lamb,SG,Hornets,400900318,0,22,5-10,2-3,0-0,1,3,4,0,1,0,1,3,+6,12
Jeremy Lamb,SG,Hornets,400900336,0,25,6-9,2-3,0-0,1,4,5,2,0,0,1,1,+14,14
Jeremy Lamb,SG,Hornets,400900346,0,25,4-7,0-0,0-0,0,4,4,1,0,1,1,3,-7,8
Jeremy Lamb,SG,Hornets,400900360,0,28,4-8,2-4,0-0,0,5,5,3,0,2,0,1,+23,10
Jeremy Lamb,SG,Hornets,400900371,0,21,4-9,1-4,5-5,0,4,4,2,1,1,0,0,-4,14
Jeremy Lamb,SG,Hornets,400900386,1,31,10-17,3-5,3-4,2,2,4,2,2,0,3,4,+8,26
Jeremy Lamb,SG,Hornets,400900400,1,29,3-9,0-1,2-2,1,6,7,2,0,0,1,2,-26,8
Jeremy Lamb,SG,Hornets,400900425,0,14,1-4,0-1,2-2,0,5,5,3,0,1,0,3,-7,4
Jeremy Lamb,SG,Hornets,400900439,0,17,5-9,2-4,0-0,0,3,3,3,1,1,1,1,+16,12
Jeremy Lamb,SG,Hornets,400900454,0,16,2-8,0-1,0-0,1,7,8,3,0,1,0,0,+10,4
Jeremy Lamb,SG,Hornets,400900468,0,12,2-6,0-2,0-0,0,0,0,0,0,0,1,2,-15,4
Jeremy Lamb,SG,Hornets,400900482,0,9,1-6,0-2,0-0,0,2,2,0,0,0,0,0,-14,2
Jeremy Lamb,SG,Hornets,400900498,0,26,6-11,1-3,3-4,0,3,3,2,1,0,0,3,-4,16
Jeremy Lamb,SG,Hornets,400900509,0,9,2-2,0-0,0-0,0,1,1,3,1,0,0,3,+12,4
Jeremy Lamb,SG,Hornets,400900522,0,15,6-8,1-2,0-0,0,5,5,0,1,0,0,1,+7,13
Jeremy Lamb,SG,Hornets,400900533,0,12,3-6,0-1,3-4,2,3,5,0,1,0,0,2,-14,9
Jeremy Lamb,SG,Hornets,400900543,0,23,2-5,0-1,2-2,0,5,5,1,0,1,0,1,+4,6
Jeremy Lamb,SG,Hornets,400900567,0,25,6-8,1-2,4-4,0,5,5,1,0,2,0,1,-9,17
Jeremy Lamb,SG,Hornets,400900585,0,19,6-12,0-2,0-0,2,2,4,1,1,0,1,0,-8,12
Jeremy Lamb,SG,Hornets,400900590,0,33,7-18,1-7,6-6,2,3,5,1,2,0,3,1,-17,21
