time,play,score
12:00,Rudy Gobert vs. Amir Johnson (Jae Crowder gains possession),0 - 0
11:41,Isaiah Thomas makes two point shot (Al Horford assists),0 - 2
11:26,Gordon Hayward makes 22-foot jumper (Shelvin Mack assists),2 - 2
11:07,Jae Crowder makes 25-foot  three point jumper  (Isaiah Thomas assists),2 - 5
10:42,Gordon Hayward makes 13-foot two point shot (Shelvin Mack assists),4 - 5
10:21,Jae Crowder makes 25-foot  three point jumper  (Al Horford assists),4 - 8
10:06,Rodney Hood  misses 12-foot two point shot,4 - 8
10:04,Jae Crowder defensive rebound,4 - 8
9:59,Al Horford makes dunk (Jae Crowder assists),4 - 10
9:59,Jazz Full timeout,4 - 10
9:36,Shelvin Mack makes 5-foot two point shot,6 - 10
9:21,Amir Johnson  misses hook shot,6 - 10
9:19,Derrick Favors defensive rebound,6 - 10
9:06,Shelvin Mack  misses,6 - 10
9:04,Al Horford defensive rebound,6 - 10
8:56,Avery Bradley  misses three point jumper,6 - 10
8:56,Derrick Favors defensive rebound,6 - 10
8:34,Rodney Hood makes 9-foot two point shot,8 - 10
8:19,Rudy Gobert blocks Amir Johnson's  shot,8 - 10
8:18,Rudy Gobert defensive rebound,8 - 10
8:04,Gordon Hayward  bad pass (Jae Crowder steals),8 - 10
8:00,Isaiah Thomas makes two point shot (Avery Bradley assists),8 - 12
7:43,Gordon Hayward makes  three point jumper  (Derrick Favors assists),11 - 12
7:13,Isaiah Thomas makes 18-foot two point shot,11 - 14
6:54,Shelvin Mack makes 22-foot two point shot (Derrick Favors assists),13 - 14
6:37,Avery Bradley makes Driving Floating Jump Shot (Amir Johnson assists),13 - 16
6:16,Gordon Hayward  misses 25-foot three point jumper,13 - 16
6:16,Avery Bradley defensive rebound,13 - 16
6:03,Al Horford  misses 25-foot three point jumper,13 - 16
6:03,Shelvin Mack defensive rebound,13 - 16
5:58,Jae Crowder personal foul  (Rudy Gobert draws the foul),13 - 16
5:58,Kelly Olynyk enters the game for Amir Johnson,13 - 16
5:58,Joe Ingles enters the game for Derrick Favors,13 - 16
5:58,Trey Lyles enters the game for Rodney Hood,13 - 16
5:41,Joe Ingles makes  three point jumper  (Gordon Hayward assists),16 - 16
5:15,Al Horford  misses 14-foot,16 - 16
5:13,Gordon Hayward defensive rebound,16 - 16
4:56,Joe Ingles  misses 24-foot three point jumper,16 - 16
4:56,Isaiah Thomas defensive rebound,16 - 16
4:46,Isaiah Thomas  misses 24-foot three point pullup jump shot,16 - 16
4:45,Kelly Olynyk offensive rebound,16 - 16
4:41,Isaiah Thomas makes  three point jumper  (Kelly Olynyk assists),16 - 19
