time,play,score
12:00,Kris Humphries vs. Marc Gasol (Paul Millsap gains possession),0 - 0
11:38,Kent Bazemore makes two point shot (Paul Millsap assists),2 - 0
11:14,Chandler Parsons  misses 25-foot three point jumper,2 - 0
11:12,Dennis Schroder defensive rebound,2 - 0
10:48,Thabo Sefolosha  bad pass (Mike Conley steals),2 - 0
10:41,JaMychal Green makes two point shot (James Ennis assists),2 - 2
10:33,Dennis Schroder makes 20-foot two point shot,4 - 2
10:10,Mike Conley  misses 25-foot three point jumper,4 - 2
10:08,Paul Millsap defensive rebound,4 - 2
9:55,James Ennis personal foul  (Dennis Schroder draws the foul),4 - 2
9:42,Paul Millsap  misses three point jumper,4 - 2
9:41,Marc Gasol defensive rebound,4 - 2
9:29,James Ennis  misses 23-foot three point jumper,4 - 2
9:27,Dennis Schroder defensive rebound,4 - 2
9:21,Dennis Schroder  misses 20-foot Running Jumper,4 - 2
9:18,Marc Gasol defensive rebound,4 - 2
9:12,Marc Gasol  misses 13-foot two point shot,4 - 2
9:11,Kris Humphries defensive rebound,4 - 2
9:11,JaMychal Green personal foul  (Kris Humphries draws the foul),4 - 2
9:00,Thabo Sefolosha makes 26-foot  three point jumper  (Paul Millsap assists),7 - 2
8:48,Marc Gasol Out-of-Bounds Bad Pass Turnover,7 - 2
8:33,Kent Bazemore makes 25-foot  three point jumper  (Dennis Schroder assists),10 - 2
8:32,Grizzlies 20 Sec. timeout,10 - 2
8:14,Marc Gasol  misses driving layup,10 - 2
8:11,JaMychal Green offensive rebound,10 - 2
8:11,JaMychal Green  misses tip shot,10 - 2
8:10,Paul Millsap defensive rebound,10 - 2
8:07,Kris Humphries  out of bounds lost ball turnover,10 - 2
8:00,Kris Humphries shooting foul  (Mike Conley draws the foul),10 - 2
8:00,Mike Conley makes free throw 1 of 2,10 - 3
8:00,Mike Conley makes free throw 2 of 2,10 - 4
7:45,Paul Millsap  misses 9-foot jumper,10 - 4
7:43,Grizzlies defensive team rebound,10 - 4
7:22,Chandler Parsons  misses driving layup,10 - 4
7:20,Chandler Parsons offensive rebound,10 - 4
7:18,Chandler Parsons  misses 11-foot two point shot,10 - 4
7:16,Kris Humphries defensive rebound,10 - 4
7:07,Marc Gasol shooting foul  (Kris Humphries draws the foul),10 - 4
7:07,Kris Humphries misses free throw 1 of 2,10 - 4
7:07,Hawks offensive team rebound,10 - 4
7:07,Kris Humphries makes free throw 2 of 2,11 - 4
6:58,Kris Humphries personal foul  (Marc Gasol draws the foul),11 - 4
6:45,James Ennis  misses driving layup,11 - 4
6:43,Dennis Schroder defensive rebound,11 - 4
6:28,Paul Millsap makes two point shot,13 - 4
6:16,JaMychal Green makes layup (James Ennis assists),13 - 6
6:16,Thabo Sefolosha shooting foul  (JaMychal Green draws the foul),13 - 6
6:16,Ersan Ilyasova enters the game for Kris Humphries,13 - 6
6:16,Troy Daniels enters the game for Chandler Parsons,13 - 6
6:16,JaMychal Green makes free throw 1 of 1,13 - 7
6:05,Dennis Schroder  misses driving layup,13 - 7
6:03,James Ennis defensive rebound,13 - 7
5:56,Troy Daniels  misses 26-foot three point jumper,13 - 7
5:56,JaMychal Green offensive rebound,13 - 7
5:43,Thabo Sefolosha personal foul  (JaMychal Green draws the foul),13 - 7
5:43,Grizzlies Full timeout,13 - 7
5:43,Zach Randolph enters the game for JaMychal Green,13 - 7
5:43,Tim Hardaway Jr. enters the game for Thabo Sefolosha,13 - 7
5:31,Troy Daniels  misses 25-foot three point jumper,13 - 7
5:31,Grizzlies offensive team rebound,13 - 7
5:26,Mike Conley  misses 26-foot three point jumper,13 - 7
5:24,Paul Millsap defensive rebound,13 - 7
5:18,Dennis Schroder vs. Marc Gasol (James Ennis gains possession),13 - 7
5:18,Dennis Schroder  lost ball turnover,13 - 7
5:05,Paul Millsap blocks Zach Randolph's  shot,13 - 7
5:03,Kent Bazemore defensive rebound,13 - 7
4:52,Dennis Schroder  misses 26-foot three point jumper,13 - 7
4:52,Troy Daniels defensive rebound,13 - 7
4:41,Marc Gasol  misses 20-foot jumper,13 - 7
4:41,Zach Randolph offensive rebound,13 - 7
4:39,Zach Randolph makes 1-foot two point shot,13 - 9
4:39,Paul Millsap shooting foul  (Zach Randolph draws the foul),13 - 9
4:39,Tony Allen enters the game for James Ennis,13 - 9
4:39,Taurean Prince enters the game for Kent Bazemore,13 - 9
4:39,Zach Randolph makes free throw 1 of 1,13 - 10
4:18,Ersan Ilyasova makes 25-foot  step back jumpshot  (Taurean Prince assists),16 - 10
3:54,Zach Randolph makes layup (Mike Conley assists),16 - 12
3:38,Taurean Prince makes 26-foot  three point jumper  (Dennis Schroder assists),19 - 12
3:26,Mike Conley makes driving layup,19 - 14
3:12,Dennis Schroder  bad pass (Marc Gasol steals),19 - 14
3:09,Marc Gasol  bad pass (Dennis Schroder steals),19 - 14
2:58,Dennis Schroder makes driving layup,21 - 14
2:40,Ersan Ilyasova personal foul  (Marc Gasol draws the foul),21 - 14
2:40,Hawks Full timeout,21 - 14
2:40,Toney Douglas enters the game for Mike Conley,21 - 14
2:40,Mike Muscala enters the game for Paul Millsap,21 - 14
2:40,Marc Gasol makes free throw 1 of 2,21 - 15
2:40,Marc Gasol misses free throw 2 of 2,21 - 15
2:40,Ersan Ilyasova defensive rebound,21 - 15
2:17,Ersan Ilyasova makes 21-foot jumper (Dennis Schroder assists),23 - 15
1:54,Zach Randolph offensive foul  (Mike Muscala draws the foul),23 - 15
1:54,Zach Randolph  turnover,23 - 15
1:54,JaMychal Green enters the game for Marc Gasol,23 - 15
1:39,Dennis Schroder makes driving layup,25 - 15
1:24,Zach Randolph  bad pass (Ersan Ilyasova steals),25 - 15
1:20,Zach Randolph shooting foul  (Taurean Prince draws the foul),25 - 15
1:20,Taurean Prince makes free throw 1 of 2,26 - 15
