time,play,score
12:00,Willie Cauley-Stein vs. DeAndre Jordan (Tyreke Evans gains possession),0 - 0
11:41,Skal Labissiere makes 19-foot jumper,2 - 0
11:27,Skal Labissiere personal foul  (Blake Griffin draws the foul),2 - 0
11:22,Willie Cauley-Stein blocks Blake Griffin's  hook shot,2 - 0
11:18,Skal Labissiere defensive rebound,2 - 0
11:00,Skal Labissiere  misses 17-foot two point shot,2 - 0
10:56,Chris Paul defensive rebound,2 - 0
10:52,Austin Rivers makes 26-foot  three point jumper  (Chris Paul assists),2 - 3
10:32,Willie Cauley-Stein  misses 19-foot jumper,2 - 3
10:30,DeAndre Jordan defensive rebound,2 - 3
10:11,Luc Mbah a Moute  misses 24-foot three point jumper,2 - 3
10:10,Skal Labissiere defensive rebound,2 - 3
10:00,Buddy Hield  misses 25-foot three point jumper,2 - 3
9:59,DeAndre Jordan defensive rebound,2 - 3
9:48,Austin Rivers makes 25-foot  three point jumper,2 - 6
9:48,Kings 20 Sec. timeout,2 - 6
9:27,Tyreke Evans makes two point shot,4 - 6
9:25,Blake Griffin offensive foul  (Skal Labissiere draws the foul),4 - 6
9:25,Blake Griffin  turnover,4 - 6
9:14,Darren Collison makes 17-foot two point shot,6 - 6
8:52,Blake Griffin  bad pass (Willie Cauley-Stein steals),6 - 6
8:48,Buddy Hield  misses 28-foot three point jumper,6 - 6
8:48,Kings offensive team rebound,6 - 6
8:48,Luc Mbah a Moute loose ball foul  (Skal Labissiere draws the foul),6 - 6
8:34,Tyreke Evans  misses driving layup,6 - 6
8:33,Luc Mbah a Moute defensive rebound,6 - 6
8:26,Chris Paul makes 25-foot Running Pullup Jump Shot,6 - 9
8:12,Darren Collison makes 18-foot two point shot (Skal Labissiere assists),8 - 9
7:54,Blake Griffin  misses layup,8 - 9
7:54,Willie Cauley-Stein defensive rebound,8 - 9
7:41,Skal Labissiere  misses 7-foot two point shot,8 - 9
7:37,DeAndre Jordan defensive rebound,8 - 9
7:18,Austin Rivers  misses 23-foot three point jumper,8 - 9
7:18,Skal Labissiere defensive rebound,8 - 9
7:05,Darren Collison makes 2-foot two point shot,10 - 9
6:50,Blake Griffin makes 18-foot jumper (Chris Paul assists),10 - 11
6:24,Tyreke Evans  misses 26-foot three point jumper,10 - 11
6:24,Blake Griffin defensive rebound,10 - 11
6:16,Tyreke Evans personal foul  (Luc Mbah a Moute draws the foul),10 - 11
6:09,DeAndre Jordan makes dunk (Chris Paul assists),10 - 13
5:50,Willie Cauley-Stein  misses 6-foot,10 - 13
5:47,Austin Rivers defensive rebound,10 - 13
5:35,Blake Griffin makes driving layup,10 - 15
5:18,Buddy Hield makes 18-foot two point shot,12 - 15
4:58,Austin Rivers  misses 27-foot three point jumper,12 - 15
4:56,Tyreke Evans defensive rebound,12 - 15
4:50,Willie Cauley-Stein makes two point shot (Tyreke Evans assists),14 - 15
4:31,Blake Griffin makes 27-foot  three point jumper  (Chris Paul assists),14 - 18
4:05,DeAndre Jordan blocks Tyreke Evans 's 5-foot  jumper,14 - 18
4:03,Blake Griffin defensive rebound,14 - 18
4:01,Luc Mbah a Moute  lost ball turnover (Darren Collison steals),14 - 18
3:55,Tyreke Evans makes 25-foot  three point jumper  (Buddy Hield assists),17 - 18
3:54,Clippers Full timeout,17 - 18
3:54,Georgios Papagiannis enters the game for Willie Cauley-Stein,17 - 18
3:40,Austin Rivers  misses 12-foot,17 - 18
3:33,Skal Labissiere defensive rebound,17 - 18
3:24,Darren Collison  lost ball turnover (Luc Mbah a Moute steals),17 - 18
3:15,Luc Mbah a Moute  misses 18-foot two point shot,17 - 18
3:13,Tyreke Evans defensive rebound,17 - 18
3:10,Tyreke Evans Out-of-Bounds Bad Pass Turnover,17 - 18
3:10,Jamal Crawford enters the game for Luc Mbah a Moute,17 - 18
3:10,Garrett Temple enters the game for Buddy Hield,17 - 18
3:10,Kings delay of game violation,17 - 18
3:00,DeAndre Jordan makes 2-foot two point shot (Chris Paul assists),17 - 20
2:39,Tyreke Evans  misses 21-foot step back jumpshot,17 - 20
2:34,Blake Griffin defensive rebound,17 - 20
2:27,Chris Paul makes 26-foot  three point jumper,17 - 23
2:10,Georgios Papagiannis  misses 14-foot two point shot,17 - 23
2:06,DeAndre Jordan defensive rebound,17 - 23
2:00,Kings Full timeout,17 - 23
2:00,Paul Pierce enters the game for Blake Griffin,17 - 23
2:00,Raymond Felton enters the game for Austin Rivers,17 - 23
2:00,Ben McLemore enters the game for Tyreke Evans,17 - 23
1:52,Ben McLemore personal foul  (Raymond Felton draws the foul),17 - 23
1:52,Anthony Tolliver enters the game for Skal Labissiere,17 - 23
1:38,Raymond Felton  misses 27-foot three point jumper,17 - 23
1:37,Anthony Tolliver defensive rebound,17 - 23
1:15,Anthony Tolliver makes 25-foot  three point jumper  (Garrett Temple assists),20 - 23
1:15,Paul Pierce shooting foul  (Anthony Tolliver draws the foul),20 - 23
1:15,Austin Rivers enters the game for Chris Paul,20 - 23
1:15,Marreese Speights enters the game for DeAndre Jordan,20 - 23
1:15,Anthony Tolliver misses free throw 1 of 1,20 - 23
1:14,Paul Pierce defensive rebound,20 - 23
1:02,Garrett Temple personal foul  (Jamal Crawford draws the foul),20 - 23
1:02,Jamal Crawford makes free throw 1 of 2,20 - 24
1:02,Jamal Crawford misses free throw 2 of 2,20 - 24
1:00,Georgios Papagiannis defensive rebound,20 - 24
50.0,Darren Collison makes 14-foot two point shot,22 - 24
29.0,Marreese Speights  misses 18-foot step back jumpshot,22 - 24
26.0,Garrett Temple defensive rebound,22 - 24
6.0,Georgios Papagiannis makes layup (Darren Collison assists),24 - 24
1.0,Jamal Crawford  misses 28-foot three point pullup jump shot,24 - 24
0.0,Clippers offensive team rebound,24 - 24
0.0,End of the 1st Quarter,24 - 24
11:49,Austin Rivers  traveling,24 - 24
11:32,Georgios Papagiannis makes 3-foot two point shot,26 - 24
11:32,Clippers 20 Sec. timeout,26 - 24
11:17,Marreese Speights  misses 23-foot three point jumper,26 - 24
11:15,Garrett Temple defensive rebound,26 - 24
10:53,Garrett Temple makes 26-foot  three point jumper  (Georgios Papagiannis assists),29 - 24
10:36,Jamal Crawford  misses 27-foot three point jumper,29 - 24
10:34,Georgios Papagiannis defensive rebound,29 - 24
10:23,Georgios Papagiannis  misses 8-foot two point shot,29 - 24
10:21,Paul Pierce defensive rebound,29 - 24
10:14,Georgios Papagiannis shooting foul  (Jamal Crawford draws the foul),29 - 24
10:14,Jamal Crawford makes free throw 1 of 2,29 - 25
10:14,Jamal Crawford makes free throw 2 of 2,29 - 26
9:52,Garrett Temple  lost ball turnover (Marreese Speights steals),29 - 26
9:37,Jamal Crawford  misses 4-foot two point jumper,29 - 26
9:34,Georgios Papagiannis defensive rebound,29 - 26
9:30,Ben McLemore offensive Charge  (Marreese Speights draws the foul),29 - 26
9:30,Ben McLemore  turnover,29 - 26
9:30,Willie Cauley-Stein enters the game for Georgios Papagiannis,29 - 26
9:18,Austin Rivers  bad pass (Willie Cauley-Stein steals),29 - 26
9:12,Ben McLemore  misses Running Pullup Jump Shot,29 - 26
9:08,Jamal Crawford defensive rebound,29 - 26
8:56,Official timeout,29 - 26
8:56,Blake Griffin enters the game for Paul Pierce,29 - 26
8:52,Langston Galloway vs. Raymond Felton (Garrett Temple gains possession),29 - 26
8:52,Raymond Felton  lost ball turnover (Langston Galloway steals),29 - 26
8:40,Langston Galloway  misses 20-foot two point jumper,29 - 26
8:37,Austin Rivers defensive rebound,29 - 26
8:21,Jamal Crawford  misses 27-foot three point jumper,29 - 26
8:18,Willie Cauley-Stein defensive rebound,29 - 26
8:12,Jamal Crawford personal foul  (Anthony Tolliver draws the foul),29 - 26
7:58,Garrett Temple  misses 5-foot two point jumper,29 - 26
7:54,Austin Rivers defensive rebound,29 - 26
7:52,Marreese Speights makes two point shot (Jamal Crawford assists),29 - 28
7:41,Garrett Temple offensive Charge  (Marreese Speights draws the foul),29 - 28
7:41,Garrett Temple  turnover,29 - 28
7:24,Jamal Crawford  misses 15-foot two point jumper,29 - 28
