time,play,score
12:00,Marc Gasol vs. Dewayne Dedmon (Mike Conley gains possession),0 - 0
11:41,Vince Carter  bad pass,0 - 0
11:21,Marc Gasol shooting foul  (Dewayne Dedmon draws the foul),0 - 1
11:21,Dewayne Dedmon makes free throw 1 of 2,0 - 1
11:21,Dewayne Dedmon makes free throw 2 of 2,0 - 2
11:07,LaMarcus Aldridge shooting foul  (James Ennis III draws the foul),0 - 2
11:07,James Ennis III makes free throw 1 of 2,1 - 2
11:07,James Ennis III makes free throw 2 of 2,2 - 2
10:52,Dewayne Dedmon makes layup (Tony Parker assists),2 - 4
10:33,James Ennis III makes driving layup (Marc Gasol assists),4 - 4
10:17,Kawhi Leonard  misses 11-foot hook shot,4 - 4
10:15,James Ennis III defensive rebound,4 - 4
10:10,Mike Conley  misses 25-foot three point jumper,4 - 4
10:08,Jonathon Simmons defensive rebound,4 - 4
9:55,Jonathon Simmons  misses 25-foot three point jumper,4 - 4
9:52,James Ennis III defensive rebound,4 - 4
9:45,Dewayne Dedmon kicked ball violation,4 - 4
9:37,Dewayne Dedmon personal foul  (Marc Gasol draws the foul),4 - 4
9:27,Mike Conley  bad pass (Tony Parker steals),4 - 4
9:18,LaMarcus Aldridge makes 13-foot two point shot (Tony Parker assists),4 - 6
8:53,Vince Carter  misses 28-foot three point jumper,4 - 6
8:52,Dewayne Dedmon defensive rebound,4 - 6
8:42,Tony Parker makes 24-foot  three point jumper  (Kawhi Leonard assists),4 - 9
8:19,Marc Gasol  misses 14-foot two point shot,4 - 9
8:18,Kawhi Leonard defensive rebound,4 - 9
8:03,Kawhi Leonard  misses 6-foot two point jumper,4 - 9
8:02,Marc Gasol defensive rebound,4 - 9
7:54,Mike Conley  lost ball turnover (Tony Parker steals),4 - 9
7:41,Kawhi Leonard makes 26-foot  three point jumper  (Jonathon Simmons assists),4 - 12
7:33,Grizzlies Full timeout,4 - 12
7:18,Vince Carter makes 17-foot two point shot,6 - 12
6:54,Jonathon Simmons  misses 19-foot two point jumper,6 - 12
6:52,Mike Conley defensive rebound,6 - 12
6:45,Vince Carter  bad pass,6 - 12
6:26,LaMarcus Aldridge makes 20-foot jumper (Kawhi Leonard assists),6 - 14
5:58,Mike Conley makes 22-foot jumper,8 - 14
5:58,Dewayne Dedmon shooting foul  (Mike Conley draws the foul),8 - 14
5:58,Brandan Wright enters the game for Marc Gasol,8 - 14
5:58,Zach Randolph enters the game for JaMychal Green,8 - 14
5:58,Patty Mills enters the game for Tony Parker,8 - 14
5:58,Manu Ginobili enters the game for Jonathon Simmons,8 - 14
5:58,Pau Gasol enters the game for Dewayne Dedmon,8 - 14
5:58,Mike Conley makes free throw 1 of 1,9 - 14
5:41,Manu Ginobili  bad pass (James Ennis III steals),9 - 14
5:37,Mike Conley makes two point shot (James Ennis III assists),11 - 14
5:16,Pau Gasol  misses 15-foot jumper,11 - 14
5:16,James Ennis III defensive rebound,11 - 14
4:54,Mike Conley  misses 12-foot Running Jumper,11 - 14
4:52,Pau Gasol defensive rebound,11 - 14
4:46,Kawhi Leonard  misses 21-foot two point jumper,11 - 14
4:45,LaMarcus Aldridge offensive rebound,11 - 14
4:41,LaMarcus Aldridge  misses 16-foot jumper,11 - 14
4:41,Zach Randolph defensive rebound,11 - 14
4:16,Brandan Wright  misses 9-foot jump bank shot,11 - 14
4:16,Kawhi Leonard defensive rebound,11 - 14
4:11,Patty Mills Out-of-Bounds Bad Pass Turnover,11 - 14
4:11,David Lee enters the game for LaMarcus Aldridge,11 - 14
4:11,Troy Daniels enters the game for Vince Carter,11 - 14
3:55,Brandan Wright  misses 9-foot two point shot,11 - 14
3:54,Pau Gasol defensive rebound,11 - 14
3:41,Manu Ginobili  misses 17-foot step back jumpshot,11 - 14
3:40,Zach Randolph defensive rebound,11 - 14
3:21,Pau Gasol blocks Zach Randolph 's 6-foot  jumper,11 - 14
3:21,Grizzlies offensive team rebound,11 - 14
3:21,Kyle Anderson enters the game for Kawhi Leonard,11 - 14
3:17,Mike Conley makes 26-foot  three point jumper  (James Ennis III assists),14 - 14
3:15,Spurs Full timeout,14 - 14
3:15,Wayne Selden enters the game for James Ennis III,14 - 14
2:53,Kyle Anderson  misses 24-foot three point jumper,14 - 14
2:51,Pau Gasol offensive rebound,14 - 14
2:49,David Lee  out of bounds lost ball turnover,14 - 14
2:25,Wayne Selden  lost ball turnover (Patty Mills steals),14 - 14
2:19,Patty Mills  misses layup,14 - 14
2:18,Mike Conley defensive rebound,14 - 14
2:08,Pau Gasol blocks Zach Randolph 's 3-foot  layup,14 - 14
2:05,Manu Ginobili defensive rebound,14 - 14
1:54,Pau Gasol  bad pass (Zach Randolph steals),14 - 14
1:30,Mike Conley  misses 31-foot three point jumper,14 - 14
1:29,David Lee defensive rebound,14 - 14
1:16,Manu Ginobili  misses,14 - 14
1:15,Zach Randolph defensive rebound,14 - 14
1:09,Troy Daniels  misses,14 - 14
1:07,Patty Mills defensive rebound,14 - 14
51.0,Wayne Selden blocks Kyle Anderson's  layup,14 - 14
49.0,Kyle Anderson offensive rebound,14 - 14
45.0,Kyle Anderson  misses 16-foot jump bank shot,14 - 14
44.0,Zach Randolph defensive rebound,14 - 14
29.0,Mike Conley  misses 8-foot two point shot,14 - 14
28.0,Zach Randolph offensive rebound,14 - 14
27.0,Zach Randolph makes two point shot,16 - 14
2.0,Patty Mills  misses,16 - 14
1.0,Troy Daniels defensive rebound,16 - 14
0.0,Troy Daniels  misses three point jumper,16 - 14
0.0,Grizzlies offensive team rebound,16 - 14
0.0,End of the 1st Quarter,16 - 14
11:45,Troy Daniels personal foul  (Manu Ginobili draws the foul),16 - 14
11:45,Tony Parker enters the game for Patty Mills,16 - 14
11:45,Jonathon Simmons enters the game for Manu Ginobili,16 - 14
11:45,Marc Gasol enters the game for Brandan Wright,16 - 14
11:30,Jonathon Simmons  misses 12-foot two point shot,16 - 14
11:29,Wade Baldwin IV defensive rebound,16 - 14
11:04,Wayne Selden makes 23-foot  three point jumper  (Wade Baldwin IV assists),19 - 14
10:48,Tony Parker  misses 8-foot two point shot,19 - 14
10:48,Zach Randolph defensive rebound,19 - 14
10:37,Zach Randolph  misses 19-foot jumper,19 - 14
10:37,Kyle Anderson defensive rebound,19 - 14
10:37,Wade Baldwin IV personal foul  (Kyle Anderson draws the foul),19 - 14
10:25,David Lee  misses driving layup,19 - 14
10:23,Troy Daniels defensive rebound,19 - 14
10:07,Zach Randolph  misses layup,19 - 14
10:06,Pau Gasol defensive rebound,19 - 14
9:52,Kyle Anderson  lost ball turnover (Marc Gasol steals),19 - 14
9:41,Wade Baldwin IV  lost ball turnover (Jonathon Simmons steals),19 - 14
9:36,Jonathon Simmons makes dunk (Tony Parker assists),19 - 16
9:18,Troy Daniels  misses 26-foot three point jumper,19 - 16
9:17,Tony Parker defensive rebound,19 - 16
9:08,Kyle Anderson  misses 22-foot jumper,19 - 16
9:07,Marc Gasol defensive rebound,19 - 16
