time,play,score
12:00,DeAndre Jordan vs. Zaza Pachulia (Stephen Curry gains possession),0 - 0
11:45,Zaza Pachulia  lost ball turnover (Blake Griffin steals),0 - 0
11:38,J.J. Redick makes 25-foot  three point jumper  (Blake Griffin assists),3 - 0
11:30,Luc Mbah a Moute personal foul  (Stephen Curry draws the foul),3 - 0
11:22,Stephen Curry makes 2-foot layup (Zaza Pachulia assists),3 - 2
11:08,DeAndre Jordan makes two point shot (Austin Rivers assists),5 - 2
10:59,Blake Griffin personal foul  (Draymond Green draws the foul),5 - 2
10:59,Draymond Green makes free throw 1 of 2,5 - 3
10:59,Draymond Green makes free throw 2 of 2,5 - 4
10:37,Austin Rivers  misses 25-foot three point jumper,5 - 4
10:36,Klay Thompson defensive rebound,5 - 4
10:21,Kevin Durant makes 13-foot two point shot (Zaza Pachulia assists),5 - 6
10:07,J.J. Redick  misses 26-foot three point jumper,5 - 6
10:06,Draymond Green defensive rebound,5 - 6
9:56,Klay Thompson  bad pass (Luc Mbah a Moute steals),5 - 6
9:52,Blake Griffin offensive foul  (Draymond Green draws the foul),5 - 6
9:52,Blake Griffin  turnover,5 - 6
9:36,Klay Thompson makes 14-foot two point shot,5 - 8
9:17,Blake Griffin makes 21-foot jumper,7 - 8
9:03,Klay Thompson  lost ball turnover (J.J. Redick steals),7 - 8
8:41,Blake Griffin  misses 22-foot jumper,7 - 8
8:40,Zaza Pachulia defensive rebound,7 - 8
8:36,Stephen Curry makes 29-foot  three point running jumper,7 - 11
8:18,Kevin Durant blocks Austin Rivers's  layup,7 - 11
8:17,Stephen Curry defensive rebound,7 - 11
8:11,Draymond Green  misses layup,7 - 11
8:10,DeAndre Jordan defensive rebound,7 - 11
8:00,Luc Mbah a Moute  misses 19-foot jumper,7 - 11
7:58,Draymond Green defensive rebound,7 - 11
7:39,Klay Thompson  misses,7 - 13
7:39,Zaza Pachulia makes tip shot,7 - 13
7:39,Zaza Pachulia offensive rebound,7 - 11
7:37,Clippers Full timeout,7 - 13
7:37,Wesley Johnson enters the game for Blake Griffin,7 - 13
7:28,Luc Mbah a Moute  misses 19-foot jumper,7 - 13
7:26,DeAndre Jordan offensive rebound,7 - 13
7:22,J.J. Redick  misses 20-foot two point shot,7 - 13
7:20,Warriors defensive team rebound,7 - 13
7:09,Klay Thompson  misses jumper,7 - 13
7:07,Zaza Pachulia offensive rebound,7 - 13
7:05,Kevin Durant makes 26-foot  three point jumper  (Zaza Pachulia assists),7 - 16
6:48,J.J. Redick makes 22-foot jumper (Austin Rivers assists),9 - 16
6:37,Stephen Curry Out-of-Bounds Bad Pass Turnover,9 - 16
6:24,Austin Rivers  bad pass (Draymond Green steals),9 - 16
6:20,Stephen Curry makes two point shot (Draymond Green assists),9 - 18
6:13,J.J. Redick  bad pass (Draymond Green steals),9 - 18
6:05,Zaza Pachulia  misses layup,9 - 18
6:05,Wesley Johnson defensive rebound,9 - 18
5:58,Draymond Green personal foul  (DeAndre Jordan draws the foul),9 - 18
5:58,Raymond Felton enters the game for Luc Mbah a Moute,9 - 18
5:47,Raymond Felton  misses 7-foot jumper,9 - 18
5:43,Kevin Durant defensive rebound,9 - 18
5:33,Stephen Curry  misses 25-foot three point jumper,9 - 18
5:33,Raymond Felton defensive rebound,9 - 18
5:24,J.J. Redick makes 23-foot  three point jumper  (Austin Rivers assists),12 - 18
5:11,Warriors Full timeout,12 - 18
5:11,Andre Iguodala enters the game for Draymond Green,12 - 18
5:11,JaVale McGee enters the game for Zaza Pachulia,12 - 18
4:54,Kevin Durant  misses 23-foot three point jumper,12 - 18
4:52,J.J. Redick defensive rebound,12 - 18
4:33,Austin Rivers  misses 5-foot jumper,12 - 18
4:33,Kevin Durant defensive rebound,12 - 18
4:28,JaVale McGee makes dunk (Kevin Durant assists),12 - 20
4:07,J.J. Redick  misses 29-foot three point jumper,12 - 20
4:05,Kevin Durant defensive rebound,12 - 20
3:57,Kevin Durant makes 2-foot two point shot (Klay Thompson assists),12 - 22
3:31,Wesley Johnson makes 25-foot  three point jumper  (DeAndre Jordan assists),15 - 22
3:17,JaVale McGee offensive foul  (Austin Rivers draws the foul),15 - 22
3:17,JaVale McGee  turnover,15 - 22
3:17,Patrick McCaw enters the game for Klay Thompson,15 - 22
3:06,Raymond Felton makes 27-foot  three point jumper,18 - 22
3:03,Warriors 20 Sec. timeout,18 - 22
2:48,JaVale McGee  misses,18 - 22
2:47,JaVale McGee makes tip shot,18 - 24
2:47,JaVale McGee offensive rebound,18 - 22
2:31,DeAndre Jordan makes dunk (Austin Rivers assists),20 - 24
2:31,Patrick McCaw shooting foul  (DeAndre Jordan draws the foul),20 - 24
2:31,Jamal Crawford enters the game for Austin Rivers,20 - 24
2:31,DeAndre Jordan misses free throw 1 of 1,20 - 24
2:31,JaVale McGee defensive rebound,20 - 24
2:20,Patrick McCaw  misses 26-foot three point jumper,20 - 24
2:19,Wesley Johnson defensive rebound,20 - 24
2:15,Raymond Felton  bad pass (Kevin Durant steals),20 - 24
2:10,Stephen Curry  misses 25-foot three point jumper,20 - 24
