time,play,score
12:00,Omer Asik vs. Brook Lopez (Terrence Jones gains possession),0 - 0
11:42,Jrue Holiday  misses 18-foot jumper,0 - 0
11:41,Isaiah Whitehead defensive rebound,0 - 0
11:33,Bojan Bogdanovic  traveling,0 - 0
11:21,Terrence Jones  misses driving layup,0 - 0
11:19,Brook Lopez defensive rebound,0 - 0
11:14,Joe Harris  misses 24-foot three point jumper,0 - 0
11:11,Solomon Hill defensive rebound,0 - 0
11:02,Solomon Hill makes driving layup,2 - 0
10:45,Bojan Bogdanovic makes 24-foot  three point jumper  (Brook Lopez assists),2 - 3
10:34,Jrue Holiday  bad pass (Bojan Bogdanovic steals),2 - 3
10:27,Trevor Booker makes dunk (Bojan Bogdanovic assists),2 - 5
10:10,Solomon Hill makes 24-foot  three point jumper  (Buddy Hield assists),5 - 5
10:00,Joe Harris makes layup (Brook Lopez assists),5 - 7
9:37,Solomon Hill  bad pass (Brook Lopez steals),5 - 7
9:32,Joe Harris makes 25-foot  three point jumper  (Isaiah Whitehead assists),5 - 10
9:07,Terrence Jones makes two point shot,7 - 10
8:59,Omer Asik personal foul  (Brook Lopez draws the foul),7 - 10
8:51,Brook Lopez  misses 25-foot three point jumper,7 - 10
8:49,Jrue Holiday defensive rebound,7 - 10
8:40,Jrue Holiday  misses 19-foot jumper,7 - 10
8:38,Joe Harris defensive rebound,7 - 10
8:33,Isaiah Whitehead  misses 19-foot jumper,7 - 10
8:32,Buddy Hield defensive rebound,7 - 10
8:26,Buddy Hield  misses 25-foot three point jumper,7 - 10
8:25,Isaiah Whitehead defensive rebound,7 - 10
8:07,Bojan Bogdanovic  misses 26-foot three point jumper,7 - 10
8:07,Omer Asik defensive rebound,7 - 10
7:58,Buddy Hield makes 24-foot  three point jumper  (Jrue Holiday assists),10 - 10
7:54,Nets Full timeout,10 - 10
7:45,Isaiah Whitehead  misses driving layup,10 - 10
7:43,Trevor Booker offensive rebound,10 - 10
7:41,Trevor Booker makes layup,10 - 12
7:28,Brook Lopez kicked ball violation,10 - 12
7:16,Jrue Holiday makes two point shot,12 - 12
7:05,Brook Lopez makes 6-foot two point shot,12 - 14
6:52,Jrue Holiday makes driving layup (Terrence Jones assists),14 - 14
6:37,Omer Asik personal foul  (Brook Lopez draws the foul),14 - 14
6:37,Sean Kilpatrick enters the game for Joe Harris,14 - 14
6:33,Bojan Bogdanovic  misses 25-foot three point jumper,14 - 14
6:31,Pelicans defensive team rebound,14 - 14
6:31,Alexis Ajinca enters the game for Omer Asik,14 - 14
6:24,Solomon Hill makes driving layup,16 - 14
6:16,Alexis Ajinca personal foul  (Brook Lopez draws the foul),16 - 14
6:09,Brook Lopez makes 25-foot  three point jumper  (Trevor Booker assists),16 - 17
5:56,Buddy Hield  misses 17-foot jumper,16 - 17
5:54,Trevor Booker defensive rebound,16 - 17
5:37,Trevor Booker  misses jumper,16 - 17
5:37,Alexis Ajinca defensive rebound,16 - 17
5:30,Jrue Holiday makes 25-foot  three point jumper,19 - 17
5:13,Isaiah Whitehead  misses 24-foot three point jumper,19 - 17
5:11,Solomon Hill defensive rebound,19 - 17
5:09,Solomon Hill  misses two point shot,19 - 17
5:07,Sean Kilpatrick defensive rebound,19 - 17
5:03,Bojan Bogdanovic makes two point shot (Sean Kilpatrick assists),19 - 19
4:52,Jrue Holiday makes  three point jumper,22 - 19
4:39,Bojan Bogdanovic makes 25-foot  three point jumper  (Trevor Booker assists),22 - 22
4:28,Jrue Holiday  misses 25-foot three point jumper,22 - 22
4:26,Bojan Bogdanovic defensive rebound,22 - 22
4:16,Trevor Booker  misses 4-foot hook shot,22 - 22
4:15,Terrence Jones defensive rebound,22 - 22
4:03,Terrence Jones makes 3-foot layup (Jrue Holiday assists),24 - 22
3:47,Bojan Bogdanovic  bad pass (Alexis Ajinca steals),24 - 22
3:47,Alexis Ajinca  traveling,24 - 22
3:47,Spencer Dinwiddie enters the game for Isaiah Whitehead,24 - 22
3:47,Justin Hamilton enters the game for Brook Lopez,24 - 22
3:47,Rondae Hollis-Jefferson enters the game for Trevor Booker,24 - 22
3:34,Justin Hamilton  misses 24-foot three point jumper,24 - 22
3:33,Terrence Jones defensive rebound,24 - 22
3:23,Justin Hamilton blocks Terrence Jones's  layup,24 - 22
3:21,Pelicans offensive team rebound,24 - 22
3:21,Dante Cunningham enters the game for Alexis Ajinca,24 - 22
3:21,Caris LeVert enters the game for Bojan Bogdanovic,24 - 22
3:14,Justin Hamilton shooting foul  (Terrence Jones draws the foul),24 - 22
3:14,Terrence Jones makes free throw 1 of 2,25 - 22
3:14,Terrence Jones makes free throw 2 of 2,26 - 22
3:00,Sean Kilpatrick makes 24-foot  three point jumper,26 - 25
2:44,Dante Cunningham makes driving layup (Jrue Holiday assists),28 - 25
2:32,Terrence Jones personal foul  (Caris LeVert draws the foul),28 - 25
2:32,Pelicans Full timeout,28 - 25
2:32,E'Twaun Moore enters the game for Buddy Hield,28 - 25
2:32,Donatas Motiejunas enters the game for Terrence Jones,28 - 25
2:20,Caris LeVert makes 25-foot  three point jumper,28 - 28
1:55,Solomon Hill makes driving layup (E'Twaun Moore assists),30 - 28
1:39,Sean Kilpatrick  misses driving layup,30 - 28
1:38,Donatas Motiejunas defensive rebound,30 - 28
1:24,Donatas Motiejunas  misses three point jumper,30 - 28
1:23,Rondae Hollis-Jefferson defensive rebound,30 - 28
1:14,Sean Kilpatrick makes 6-foot two point shot,30 - 30
1:14,Solomon Hill shooting foul  (Sean Kilpatrick draws the foul),30 - 30
1:14,Tyreke Evans enters the game for Jrue Holiday,30 - 30
1:14,Sean Kilpatrick makes free throw 1 of 1,30 - 31
1:04,E'Twaun Moore makes 25-foot  three point jumper,33 - 31
43.0,Sean Kilpatrick  misses 6-foot Running Jumper,33 - 31
42.0,Tyreke Evans defensive rebound,33 - 31
32.0,E'Twaun Moore  bad pass (Rondae Hollis-Jefferson steals),33 - 31
28.0,Sean Kilpatrick  misses 25-foot three point jumper,33 - 31
22.0,Solomon Hill defensive rebound,33 - 31
3.0,Tyreke Evans makes 19-foot jumper,35 - 31
0.0,Spencer Dinwiddie  misses three point jumper,35 - 31
0.0,Nets offensive team rebound,35 - 31
0.0,End of the 1st Quarter,35 - 31
11:44,Brook Lopez makes 3-foot layup (Rondae Hollis-Jefferson assists),35 - 33
11:30,Spencer Dinwiddie personal foul  (Tyreke Evans draws the foul),35 - 33
11:26,Tyreke Evans Out-of-Bounds Bad Pass Turnover,35 - 33
11:14,Caris LeVert  misses 25-foot three point jumper,35 - 33
11:12,Nets offensive team rebound,35 - 33
11:11,Brook Lopez  misses 24-foot three point jumper,35 - 33
11:11,Rondae Hollis-Jefferson offensive rebound,35 - 33
11:10,Rondae Hollis-Jefferson makes tip shot,35 - 35
10:45,Langston Galloway  misses 13-foot step back jumpshot,35 - 35
