time,play,score
12:00,Karl-Anthony Towns vs. Noah Vonleh (Brandon Rush gains possession),0 - 0
11:42,Andrew Wiggins makes 2-foot two point shot,2 - 0
11:27,Noah Vonleh makes two point shot (Damian Lillard assists),2 - 2
11:07,Karl-Anthony Towns makes Driving Floating Jump Shot (Andrew Wiggins assists),4 - 2
11:00,Karl-Anthony Towns blocks CJ McCollum's  shot,4 - 2
10:59,Gorgui Dieng defensive rebound,4 - 2
10:41,Andrew Wiggins makes two point shot,6 - 2
10:21,Al-Farouq Aminu  misses Driving Floating Jump Shot,6 - 2
10:21,Ricky Rubio defensive rebound,6 - 2
10:15,Brandon Rush  misses Running Pullup Jump Shot,6 - 2
10:12,Maurice Harkless defensive rebound,6 - 2
10:02,Damian Lillard  misses 20-foot step back jumpshot,6 - 2
10:00,Ricky Rubio defensive rebound,6 - 2
9:51,Andrew Wiggins makes 7-foot two point shot (Ricky Rubio assists),8 - 2
9:29,Maurice Harkless  misses 3-foot hook shot,8 - 2
9:27,Karl-Anthony Towns defensive rebound,8 - 2
9:15,Andrew Wiggins makes two point shot (Gorgui Dieng assists),10 - 2
8:55,Al-Farouq Aminu  misses 25-foot three point jumper,10 - 2
8:55,Karl-Anthony Towns defensive rebound,10 - 2
8:41,Karl-Anthony Towns makes Driving Floating Jump Shot (Ricky Rubio assists),12 - 2
8:41,Trail Blazers Full timeout,12 - 2
8:26,Damian Lillard  misses 28-foot three point jumper,12 - 2
8:26,Noah Vonleh offensive rebound,12 - 2
8:26,Noah Vonleh makes two point shot,12 - 4
8:26,Gorgui Dieng shooting foul  (Noah Vonleh draws the foul),12 - 4
8:26,Noah Vonleh makes free throw 1 of 1,12 - 5
8:14,Ricky Rubio makes 19-foot two point shot,14 - 5
8:00,Al-Farouq Aminu makes 24-foot  three point jumper  (Damian Lillard assists),14 - 8
7:46,Andrew Wiggins makes 25-foot  three point jumper  (Karl-Anthony Towns assists),17 - 8
7:35,Brandon Rush personal block  (Damian Lillard draws the foul),17 - 8
7:31,Andrew Wiggins shooting foul  (Al-Farouq Aminu draws the foul),17 - 8
7:31,Al-Farouq Aminu misses free throw 1 of 2,17 - 8
7:31,Trail Blazers offensive team rebound,17 - 8
7:31,Al-Farouq Aminu makes free throw 2 of 2,17 - 9
7:20,Karl-Anthony Towns  misses hook shot,17 - 9
7:20,Al-Farouq Aminu defensive rebound,17 - 9
7:13,Al-Farouq Aminu  misses two point shot,17 - 9
7:13,Karl-Anthony Towns defensive rebound,17 - 9
7:03,Ricky Rubio makes 24-foot  three pointer,20 - 9
6:46,Damian Lillard  misses,20 - 9
6:46,Timberwolves defensive team rebound,20 - 9
6:46,Noah Vonleh loose ball foul  (Karl-Anthony Towns draws the foul),20 - 9
6:35,Karl-Anthony Towns  misses 25-foot three point jumper,20 - 9
6:33,Damian Lillard defensive rebound,20 - 9
6:24,CJ McCollum makes 25-foot  three point jumper  (Damian Lillard assists),20 - 12
