time,play,score
12:00,Nikola Vucevic vs. Alex Len (Marquese Chriss gains possession),0 - 0
11:37,Marquese Chriss  offensive goaltending turnover,0 - 0
11:26,Marquese Chriss shooting foul  (Evan Fournier draws the foul),0 - 0
11:26,Evan Fournier makes free throw 1 of 2,1 - 0
11:26,Evan Fournier misses free throw 2 of 2,1 - 0
11:26,Magic offensive team rebound,1 - 0
11:10,Nikola Vucevic makes 20-foot jumper (Elfrid Payton assists),3 - 0
10:47,Aaron Gordon blocks Alex Len 's 4-foot  jumper,3 - 0
10:45,Elfrid Payton defensive rebound,3 - 0
10:41,Aaron Gordon makes dunk (Elfrid Payton assists),5 - 0
10:19,TJ Warren  bad pass (Aaron Gordon steals),5 - 0
10:18,Aaron Gordon  bad pass (Alex Len steals),5 - 0
10:14,Tyler Ulis possession lost ball turnover,5 - 0
10:10,Elfrid Payton  misses running finger roll layup,5 - 0
10:08,Devin Booker defensive rebound,5 - 0
10:04,Devin Booker  misses 13-foot Running Jumper,5 - 0
10:04,Nikola Vucevic defensive rebound,5 - 0
9:48,Aaron Gordon  misses 26-foot Regular Jump Shot,5 - 0
9:47,Alex Len defensive rebound,5 - 0
9:33,Alex Len  misses 12-foot jump bank shot,5 - 0
9:32,Aaron Gordon defensive rebound,5 - 0
9:26,Alex Len blocks Evan Fournier's  layup,5 - 0
9:25,Alex Len defensive rebound,5 - 0
9:18,Tyler Ulis makes 19-foot jumper,5 - 2
9:02,Terrence Ross  misses 11-foot jumper,5 - 2
9:00,Marquese Chriss defensive rebound,5 - 2
8:51,TJ Warren makes Driving Floating Jump Shot (Tyler Ulis assists),5 - 4
8:27,Evan Fournier  misses 25-foot three point jumper,5 - 4
8:27,Marquese Chriss defensive rebound,5 - 4
8:11,Marquese Chriss makes 23-foot  three point jumper  (Tyler Ulis assists),5 - 7
7:50,Evan Fournier makes layup (Elfrid Payton assists),7 - 7
7:35,Tyler Ulis  bad pass (Elfrid Payton steals),7 - 7
7:30,Terrence Ross makes dunk (Elfrid Payton assists),9 - 7
7:16,Aaron Gordon shooting foul  (Alex Len draws the foul),9 - 7
7:16,Alex Len misses free throw 1 of 2,9 - 7
7:16,Suns offensive team rebound,9 - 7
7:16,Alex Len makes free throw 2 of 2,9 - 8
7:03,Nikola Vucevic  misses driving hook shot,9 - 8
7:03,Nikola Vucevic offensive rebound,9 - 8
7:01,Nikola Vucevic  misses putback layup,9 - 8
7:00,Marquese Chriss defensive rebound,9 - 8
6:52,Marquese Chriss  bad pass (Nikola Vucevic steals),9 - 8
6:43,Evan Fournier  bad pass (Alex Len steals),9 - 8
6:35,Alex Len makes layup (Devin Booker assists),9 - 10
6:20,Elfrid Payton makes driving layup,11 - 10
6:05,Alex Len  misses 20-foot jumper,11 - 10
6:05,Elfrid Payton defensive rebound,11 - 10
5:58,Evan Fournier makes driving layup,13 - 10
5:35,TJ Warren makes layup (Alex Len assists),13 - 12
5:24,Nikola Vucevic  misses 26-foot three point jumper,13 - 12
5:22,Marquese Chriss defensive rebound,13 - 12
5:16,Marquese Chriss  misses layup,13 - 12
5:16,Alex Len offensive rebound,13 - 12
5:15,Alex Len makes tip shot,13 - 14
5:09,Elfrid Payton  misses layup,13 - 14
5:09,Magic offensive team rebound,13 - 14
5:09,Devin Booker loose ball foul  (Elfrid Payton draws the foul),13 - 14
5:09,Suns Full timeout,13 - 14
5:09,Alan Williams enters the game for Alex Len,13 - 14
5:05,Terrence Ross offensive foul  (Marquese Chriss draws the foul),13 - 14
5:05,Terrence Ross  turnover,13 - 14
4:54,TJ Warren  misses 16-foot two point shot,13 - 14
4:52,Nikola Vucevic defensive rebound,13 - 14
4:43,Marquese Chriss blocks Nikola Vucevic 's 4-foot  shot,13 - 14
4:43,Tyler Ulis defensive rebound,13 - 14
4:37,Alan Williams  misses cutting layup,13 - 14
4:35,Elfrid Payton defensive rebound,13 - 14
4:31,Marquese Chriss shooting block foul  (Elfrid Payton draws the foul),15 - 14
4:31,Elfrid Payton makes free throw 1 of 2,14 - 14
4:31,Jared Dudley enters the game for Marquese Chriss,14 - 14
4:31,Mario Hezonja enters the game for Terrence Ross,14 - 14
4:31,Elfrid Payton makes free throw 2 of 2,15 - 14
4:11,Devin Booker  bad pass (Mario Hezonja steals),15 - 14
4:05,Mario Hezonja makes two point shot,17 - 14
3:53,Tyler Ulis  bad pass (Nikola Vucevic steals),17 - 14
3:47,Aaron Gordon makes two point shot (Elfrid Payton assists),19 - 14
3:44,Suns 20 Sec. timeout,19 - 14
3:44,Ronnie Price enters the game for Tyler Ulis,19 - 14
3:31,Devin Booker  misses 20-foot two point jumper,19 - 14
3:30,Mario Hezonja defensive rebound,19 - 14
3:21,Nikola Vucevic makes two point shot (Elfrid Payton assists),21 - 14
3:09,TJ Warren  bad pass (Evan Fournier steals),21 - 14
3:05,Alan Williams shooting foul  (Mario Hezonja draws the foul),22 - 14
3:05,Mario Hezonja misses free throw 1 of 2,21 - 14
3:05,Magic offensive team rebound,21 - 14
3:05,D.J. Augustin enters the game for Elfrid Payton,21 - 14
3:05,Jeff Green enters the game for Aaron Gordon,21 - 14
3:05,Mario Hezonja makes free throw 2 of 2,22 - 14
2:47,Jared Dudley  misses 28-foot three point jumper,22 - 14
2:47,Suns offensive team rebound,22 - 14
2:47,Nikola Vucevic loose ball foul  (Alan Williams draws the foul),22 - 14
2:47,Magic Full timeout,22 - 14
2:44,Evan Fournier personal foul  (Devin Booker draws the foul),22 - 14
2:38,Nikola Vucevic kicked ball violation,22 - 14
2:24,TJ Warren  misses 20-foot jumper,22 - 14
2:23,Nikola Vucevic defensive rebound,22 - 14
2:10,Evan Fournier makes 24-foot  three point jumper  (Jeff Green assists),25 - 14
