time,play,score
12:00,Salah Mejri vs. Nikola Jokic (Emmanuel Mudiay gains possession),0 - 0
11:32,Danilo Gallinari  misses 22-foot jumper,0 - 0
11:30,Dorian Finney-Smith defensive rebound,0 - 0
11:15,Harrison Barnes makes 8-foot two point shot (Wesley Matthews assists),2 - 0
11:03,Nikola Jokic makes two point shot (Danilo Gallinari assists),2 - 2
10:45,Deron Williams  misses 13-foot,2 - 2
10:44,Wilson Chandler defensive rebound,2 - 2
10:40,Salah Mejri personal foul  (Nikola Jokic draws the foul),2 - 2
10:30,Emmanuel Mudiay  misses layup,2 - 2
10:30,Nikola Jokic offensive rebound,2 - 2
10:26,Nikola Jokic  misses two point shot,2 - 2
10:26,Deron Williams defensive rebound,2 - 2
10:15,Deron Williams makes 13-foot jumper,4 - 2
10:12,Wilson Chandler makes layup (Nikola Jokic assists),4 - 5
10:12,Salah Mejri shooting foul  (Nikola Jokic draws the foul),4 - 4
10:12,Wilson Chandler makes free throw 1 of 1,4 - 5
10:12,Dwight Powell enters the game for Salah Mejri,4 - 5
9:59,Dorian Finney-Smith  bad pass (Danilo Gallinari steals),4 - 5
9:59,Nuggets 20 Sec. timeout,4 - 5
9:44,Gary Harris makes two point shot (Nikola Jokic assists),4 - 7
9:26,Harrison Barnes makes jumper,6 - 7
9:11,Danilo Gallinari makes 26-foot  three point jumper  (Gary Harris assists),6 - 10
8:52,Deron Williams makes 26-foot  three point jumper  (Wesley Matthews assists),9 - 10
8:41,Gary Harris  lost ball turnover (Deron Williams steals),9 - 10
8:34,Dorian Finney-Smith makes dunk (Deron Williams assists),11 - 10
8:11,Nikola Jokic  misses layup,11 - 10
8:08,Nikola Jokic makes tip shot,11 - 12
8:08,Nikola Jokic offensive rebound,11 - 10
7:52,Dorian Finney-Smith  lost ball turnover (Danilo Gallinari steals),11 - 12
7:50,Deron Williams personal foul  (Wilson Chandler draws the foul),11 - 12
7:37,Emmanuel Mudiay makes 25-foot  three point jumper  (Gary Harris assists),11 - 15
7:18,Harrison Barnes  misses 26-foot three point jumper,11 - 15
7:16,Wilson Chandler defensive rebound,11 - 15
7:11,Wilson Chandler makes 15-foot jumper,11 - 17
7:09,Mavericks Full timeout,11 - 17
6:54,Dwight Powell makes two point shot (Deron Williams assists),13 - 17
6:35,Wilson Chandler  misses 3-foot jumper,13 - 17
6:33,Wilson Chandler  misses 2-foot hook shot,13 - 17
6:33,Wilson Chandler offensive rebound,13 - 17
6:31,Dwight Powell defensive rebound,13 - 17
6:20,Dorian Finney-Smith  misses 16-foot jumper,13 - 17
6:20,Nikola Jokic defensive rebound,13 - 17
6:11,Gary Harris makes 24-foot  three point jumper  (Wilson Chandler assists),13 - 20
5:54,Deron Williams  misses layup,13 - 20
5:54,Dwight Powell  misses layup,13 - 20
5:54,Dwight Powell offensive rebound,13 - 20
5:52,Emmanuel Mudiay defensive rebound,13 - 20
5:48,Gary Harris offensive Charge  (Dwight Powell draws the foul),13 - 20
5:48,Gary Harris  turnover,13 - 20
5:48,J.J. Barea enters the game for Harrison Barnes,13 - 20
