time,play,score
12:00,Dewayne Dedmon vs. Marc Gasol (Mike Conley gains possession),0 - 0
11:41,Vince Carter  bad pass (Danny Green steals),0 - 0
11:26,LaMarcus Aldridge  lost ball turnover (Mike Conley steals),0 - 0
11:22,Kawhi Leonard blocks Tony Allen's  shot,0 - 0
11:22,Grizzlies offensive team rebound,0 - 0
11:08,Marc Gasol  misses 7-foot two point shot,0 - 0
11:07,LaMarcus Aldridge defensive rebound,0 - 0
10:56,JaMychal Green personal foul  (Tony Parker draws the foul),0 - 0
10:48,Kawhi Leonard makes 1-foot two point shot (Tony Parker assists),2 - 0
10:33,Mike Conley makes 26-foot  three point jumper,2 - 3
10:21,Tony Parker makes driving layup,4 - 3
10:21,JaMychal Green defensive goaltending violation,4 - 3
10:04,Tony Allen  misses,4 - 3
10:02,Danny Green defensive rebound,4 - 3
9:47,LaMarcus Aldridge  misses 7-foot two point shot,4 - 3
9:45,Marc Gasol defensive rebound,4 - 3
9:33,Mike Conley Out-of-Bounds Bad Pass Turnover,4 - 3
9:15,LaMarcus Aldridge  misses 10-foot,4 - 3
9:15,Tony Allen defensive rebound,4 - 3
9:02,Vince Carter makes two point shot,4 - 5
8:40,Vince Carter shooting foul  (Danny Green draws the foul),4 - 5
8:40,Danny Green makes free throw 1 of 2,5 - 5
8:40,Danny Green makes free throw 2 of 2,6 - 5
8:22,Vince Carter  misses 13-foot two point shot,6 - 5
8:19,Kawhi Leonard defensive rebound,6 - 5
8:15,Kawhi Leonard  misses 25-foot three point running jumper,6 - 5
8:14,Mike Conley defensive rebound,6 - 5
8:00,Marc Gasol  misses 13-foot jumper,6 - 5
7:58,LaMarcus Aldridge defensive rebound,6 - 5
7:41,Kawhi Leonard  misses 16-foot two point jumper,6 - 5
7:41,Grizzlies defensive team rebound,6 - 5
7:31,Dewayne Dedmon personal foul  (Marc Gasol draws the foul),6 - 5
7:18,Mike Conley makes  three point jumper,6 - 8
7:00,LaMarcus Aldridge makes 6-foot two point shot (Kawhi Leonard assists),8 - 8
6:37,Marc Gasol  misses,8 - 8
6:37,Grizzlies offensive team rebound,8 - 8
6:37,Patty Mills enters the game for Tony Parker,8 - 8
6:30,JaMychal Green  misses 16-foot jumper,8 - 8
6:30,Dewayne Dedmon defensive rebound,8 - 8
6:15,Kawhi Leonard  misses two point shot,8 - 8
6:13,Dewayne Dedmon offensive rebound,8 - 8
6:09,Patty Mills  misses 27-foot three point jumper,8 - 8
6:09,Danny Green offensive rebound,8 - 8
6:05,Danny Green  misses 25-foot three point jumper,8 - 8
6:05,Kawhi Leonard offensive rebound,8 - 8
6:03,Kawhi Leonard makes 12-foot jumper,10 - 8
5:56,Grizzlies Full timeout,10 - 8
5:56,Zach Randolph enters the game for JaMychal Green,10 - 8
5:56,Andrew Harrison enters the game for Mike Conley,10 - 8
5:39,Andrew Harrison  misses 23-foot three point jumper,10 - 8
5:37,LaMarcus Aldridge defensive rebound,10 - 8
5:22,LaMarcus Aldridge makes two point shot (Patty Mills assists),12 - 8
4:56,Marc Gasol makes 22-foot jumper (Zach Randolph assists),12 - 10
4:39,LaMarcus Aldridge makes 14-foot two point shot,14 - 10
4:28,Patty Mills shooting foul  (Andrew Harrison draws the foul),14 - 10
4:28,Andrew Harrison makes free throw 1 of 3,14 - 11
4:28,Andrew Harrison makes free throw 2 of 3,14 - 12
4:28,James Ennis enters the game for Tony Allen,14 - 12
4:28,Pau Gasol enters the game for Danny Green,14 - 12
4:28,Manu Ginobili enters the game for Dewayne Dedmon,14 - 12
4:28,Andrew Harrison makes free throw 3 of 3,14 - 13
4:15,LaMarcus Aldridge  misses 16-foot jumper,14 - 13
4:13,Vince Carter defensive rebound,14 - 13
4:01,Vince Carter makes 27-foot  three point jumper  (Marc Gasol assists),14 - 16
4:01,Spurs Full timeout,14 - 16
3:40,Patty Mills  misses 26-foot three point jumper,14 - 16
3:40,James Ennis defensive rebound,14 - 16
3:25,Zach Randolph makes layup (Vince Carter assists),14 - 18
3:13,Pau Gasol  misses 26-foot three point jumper,14 - 18
3:13,Vince Carter defensive rebound,14 - 18
3:08,Marc Gasol makes two point shot (Vince Carter assists),14 - 20
2:51,Kawhi Leonard  misses 25-foot three point jumper,14 - 20
2:51,Zach Randolph defensive rebound,14 - 20
2:39,Jonathon Simmons enters the game for Kawhi Leonard,14 - 20
2:39,Troy Daniels enters the game for Vince Carter,14 - 20
2:31,Zach Randolph makes 21-foot jumper (Andrew Harrison assists),14 - 22
2:10,Manu Ginobili  misses 19-foot two point shot,14 - 22
2:09,Pau Gasol offensive rebound,14 - 22
2:01,Patty Mills  misses 25-foot three point jumper,14 - 22
