time,play,score
12:00,Hassan Whiteside vs. Dwight Howard (Josh McRoberts gains possession),0 - 0
11:40,Josh McRoberts  misses 24-foot three point jumper,0 - 0
11:38,Dennis Schroder defensive rebound,0 - 0
11:26,Dennis Schroder  misses 21-foot two point jumper,0 - 0
11:25,Thabo Sefolosha offensive rebound,0 - 0
11:11,Thabo Sefolosha makes driving layup (Dwight Howard assists),0 - 2
10:52,Hassan Whiteside  misses 18-foot step back jumpshot,0 - 2
10:51,Paul Millsap defensive rebound,0 - 2
10:42,Dwight Howard  misses layup,0 - 2
10:41,Josh McRoberts defensive rebound,0 - 2
10:27,Goran Dragic  misses layup,0 - 2
10:27,Heat offensive team rebound,0 - 2
10:27,Tim Hardaway Jr. loose ball foul  (Josh McRoberts draws the foul),0 - 2
10:19,Rodney McGruder  bad pass (Thabo Sefolosha steals),0 - 2
10:15,Thabo Sefolosha  misses two point shot,0 - 2
10:12,Thabo Sefolosha offensive rebound,0 - 2
10:11,Thabo Sefolosha  misses putback layup,0 - 2
10:11,Hassan Whiteside defensive rebound,0 - 2
10:02,Goran Dragic makes two point shot,2 - 2
9:55,Dwight Howard makes dunk (Tim Hardaway Jr. assists),2 - 4
9:29,Rodney McGruder  misses 18-foot two point jumper,2 - 4
9:27,Josh McRoberts offensive rebound,2 - 4
9:25,Wayne Ellington makes 25-foot  three point jumper  (Josh McRoberts assists),5 - 4
9:03,Dwight Howard makes two point shot (Paul Millsap assists),5 - 6
8:45,Rodney McGruder  misses 23-foot three point jumper,5 - 6
8:44,Hassan Whiteside offensive rebound,5 - 6
8:41,Hassan Whiteside  misses two point shot,5 - 6
8:40,Paul Millsap defensive rebound,5 - 6
8:30,Dwight Howard makes two point shot (Dennis Schroder assists),5 - 8
8:12,Goran Dragic makes driving layup,7 - 8
7:48,Paul Millsap makes two point shot,7 - 10
7:33,Josh McRoberts possession lost ball turnover (Paul Millsap steals),7 - 10
7:28,Goran Dragic shooting foul  (Paul Millsap draws the foul),7 - 10
7:28,Paul Millsap makes free throw 1 of 2,7 - 11
7:28,Kyle Korver enters the game for Tim Hardaway Jr.,7 - 11
7:28,Paul Millsap makes free throw 2 of 2,7 - 12
7:13,Josh McRoberts makes driving dunk,9 - 12
7:05,Dwight Howard makes two point shot (Dennis Schroder assists),9 - 14
6:46,Hassan Whiteside  misses 6-foot two point shot,9 - 14
6:45,Paul Millsap defensive rebound,9 - 14
