time,play,score
12:00,Timofey Mozgov vs. Karl-Anthony Towns (Gorgui Dieng gains possession),0 - 0
11:40,Andrew Wiggins makes 19-foot jumper (Gorgui Dieng assists),0 - 2
11:18,Luol Deng makes 25-foot  three point jumper  (Timofey Mozgov assists),3 - 2
11:00,Ricky Rubio  misses 24-foot three point jumper,3 - 2
10:59,Julius Randle defensive rebound,3 - 2
10:47,Nick Young  misses three point jumper,3 - 2
10:45,Nemanja Bjelica defensive rebound,3 - 2
10:40,Ricky Rubio makes driving layup,3 - 4
10:26,Nick Young makes 20-foot two point shot (D'Angelo Russell assists),5 - 4
10:03,Karl-Anthony Towns  misses 26-foot three point jumper,5 - 4
10:02,Nemanja Bjelica offensive rebound,5 - 4
9:51,Karl-Anthony Towns  misses 25-foot three point jumper,5 - 4
9:48,Timofey Mozgov defensive rebound,5 - 4
9:38,Julius Randle  bad pass (Nemanja Bjelica steals),5 - 4
9:37,Nemanja Bjelica  out of bounds lost ball turnover,5 - 4
9:21,Luol Deng  misses 25-foot three point jumper,5 - 4
9:19,Gorgui Dieng defensive rebound,5 - 4
9:11,Nemanja Bjelica makes layup (Gorgui Dieng assists),5 - 6
9:11,D'Angelo Russell shooting foul  (Nemanja Bjelica draws the foul),5 - 6
9:11,Nemanja Bjelica makes free throw 1 of 1,5 - 7
8:57,D'Angelo Russell makes 25-foot  three point jumper  (Julius Randle assists),8 - 7
8:47,Karl-Anthony Towns  misses 5-foot Running Jumper,8 - 7
8:45,D'Angelo Russell defensive rebound,8 - 7
8:40,Gorgui Dieng shooting foul  (Nick Young draws the foul),8 - 7
8:40,Nick Young makes free throw 1 of 2,9 - 7
8:40,Nick Young makes free throw 2 of 2,10 - 7
8:26,Ricky Rubio makes driving layup,10 - 9
8:17,D'Angelo Russell  misses 25-foot three point jumper,10 - 9
8:15,Timofey Mozgov offensive rebound,10 - 9
8:15,Timofey Mozgov makes two point shot,12 - 9
8:03,Karl-Anthony Towns makes layup (Ricky Rubio assists),12 - 11
7:47,Timofey Mozgov makes 4-foot two point shot (D'Angelo Russell assists),14 - 11
7:37,Gorgui Dieng  misses 15-foot jumper,14 - 11
7:35,Timofey Mozgov defensive rebound,14 - 11
7:33,Ricky Rubio personal block  (D'Angelo Russell draws the foul),14 - 11
7:16,Timofey Mozgov  misses 16-foot jumper,14 - 11
7:15,Karl-Anthony Towns defensive rebound,14 - 11
7:03,Timofey Mozgov blocks Karl-Anthony Towns 's 6-foot  jumper,14 - 11
7:01,Karl-Anthony Towns offensive rebound,14 - 11
7:00,Ricky Rubio makes jumper (Karl-Anthony Towns assists),14 - 13
6:46,Gorgui Dieng shooting foul  (Luol Deng draws the foul),14 - 13
6:46,Luol Deng makes free throw 1 of 2,15 - 13
6:46,Cole Aldrich enters the game for Gorgui Dieng,15 - 13
6:46,Luol Deng makes free throw 2 of 2,16 - 13
6:33,Andrew Wiggins makes 10-foot two point shot,16 - 15
6:20,D'Angelo Russell  lost ball turnover (Cole Aldrich steals),16 - 15
6:16,Nemanja Bjelica makes two point shot (Ricky Rubio assists),16 - 17
6:15,Lakers Full timeout,16 - 17
5:56,Cole Aldrich blocks Nick Young 's 25-foot   three point jumper,16 - 17
5:56,Karl-Anthony Towns defensive rebound,16 - 17
5:35,Karl-Anthony Towns  misses jumper,16 - 17
5:31,Julius Randle defensive rebound,16 - 17
5:24,Julius Randle  lost ball turnover (Ricky Rubio steals),16 - 17
5:18,Ricky Rubio makes 25-foot  three point jumper  (Nemanja Bjelica assists),16 - 20
4:56,Julius Randle makes 18-foot jumper (Nick Young assists),18 - 20
4:45,Cole Aldrich makes dunk (Ricky Rubio assists),18 - 22
4:18,Nick Young  misses 26-foot three point jumper,18 - 22
