time,play,score
12:00,Nikola Jokic vs. Kristaps Porzingis (Jameer Nelson gains possession),0 - 0
11:45,Wilson Chandler makes 6-foot two point shot,2 - 0
11:32,Courtney Lee makes 23-foot  three point jumper  (Derrick Rose assists),2 - 3
11:12,Darrell Arthur makes 23-foot  three point jumper  (Wilson Chandler assists),5 - 3
10:59,Kristaps Porzingis makes 25-foot  three point jumper  (Derrick Rose assists),5 - 6
10:38,Wilson Chandler makes 5-foot two point shot,7 - 6
10:25,Kristaps Porzingis makes 25-foot  three point jumper  (Carmelo Anthony assists),7 - 9
10:07,Wilson Chandler  misses layup,7 - 9
10:06,Carmelo Anthony defensive rebound,7 - 9
9:59,Carmelo Anthony  misses 25-foot three point jumper,7 - 9
9:57,Derrick Rose offensive rebound,7 - 9
9:52,Kristaps Porzingis  misses 4-foot hook shot,7 - 9
9:51,Darrell Arthur defensive rebound,7 - 9
9:34,Jameer Nelson  misses 25-foot three point jumper,7 - 9
9:33,Derrick Rose defensive rebound,7 - 9
9:26,Derrick Rose makes driving layup,7 - 11
9:14,Gary Harris  misses 24-foot three point jumper,7 - 11
9:12,Nikola Jokic offensive rebound,7 - 11
9:08,Darrell Arthur  misses 25-foot three point jumper,7 - 11
9:07,Nuggets offensive team rebound,7 - 11
8:49,Jameer Nelson makes 24-foot  three point jumper  (Nikola Jokic assists),10 - 11
8:37,Courtney Lee makes 16-foot jumper (Brandon Jennings assists),10 - 13
8:17,Gary Harris makes 24-foot  three point jumper  (Darrell Arthur assists),13 - 13
8:00,Brandon Jennings  misses 25-foot three point jumper,13 - 13
7:58,Gary Harris defensive rebound,13 - 13
7:54,Gary Harris  lost ball turnover (Courtney Lee steals),13 - 13
7:52,Nikola Jokic personal foul  (Derrick Rose draws the foul),13 - 13
7:41,Derrick Rose makes 17-foot jumper,13 - 15
7:20,Wilson Chandler makes dunk (Jameer Nelson assists),15 - 15
7:13,Courtney Lee  misses 23-foot three point jumper,15 - 15
7:11,Gary Harris defensive rebound,15 - 15
7:01,Nikola Jokic makes layup (Jameer Nelson assists),17 - 15
7:00,Knicks Full timeout,17 - 15
6:47,Carmelo Anthony makes 23-foot jumper,17 - 17
6:33,Darrell Arthur makes 16-foot jumper (Nikola Jokic assists),19 - 17
6:18,Wilson Chandler blocks Kristaps Porzingis 's 3-foot  2-pt jumper,19 - 17
6:16,Jameer Nelson defensive rebound,19 - 17
