time,play,score
12:00,Myles Turner vs. Kristaps Porzingis (Jeff Teague gains possession),0 - 0
11:41,Myles Turner makes 19-foot jumper (Jeff Teague assists),2 - 0
11:15,Kristaps Porzingis  misses 26-foot three point jumper,2 - 0
11:15,Jeff Teague defensive rebound,2 - 0
11:07,Paul George  misses 21-foot jumper,2 - 0
11:06,Myles Turner offensive rebound,2 - 0
10:56,Jeff Teague  bad pass (Courtney Lee steals),2 - 0
10:48,Courtney Lee  misses 19-foot jumper,2 - 0
10:48,Kristaps Porzingis offensive rebound,2 - 0
10:48,Kristaps Porzingis  misses,2 - 0
10:45,Jeff Teague defensive rebound,2 - 0
10:36,Jeff Teague makes 15-foot jumper,4 - 0
10:22,Kristaps Porzingis makes 13-foot jumper (Courtney Lee assists),4 - 2
10:11,Myles Turner  misses 20-foot jumper,4 - 2
10:10,Carmelo Anthony defensive rebound,4 - 2
10:03,Lance Thomas makes 24-foot  three point jumper  (Derrick Rose assists),4 - 5
9:42,Jeff Teague  misses 26-foot three point jumper,4 - 5
9:41,Carmelo Anthony defensive rebound,4 - 5
9:36,Derrick Rose  misses driving layup,4 - 5
9:34,Paul George defensive rebound,4 - 5
9:26,C.J. Miles  misses 26-foot three point jumper,4 - 5
9:26,Lance Thomas defensive rebound,4 - 5
9:15,Myles Turner blocks Courtney Lee's  layup,4 - 5
9:12,Thaddeus Young defensive rebound,4 - 5
9:06,Jeff Teague makes 25-foot  three point jumper,7 - 5
8:44,Kristaps Porzingis  misses three point jumper,7 - 5
8:42,Jeff Teague defensive rebound,7 - 5
8:38,Jeff Teague Out-of-Bounds Bad Pass Turnover,7 - 5
8:25,Carmelo Anthony makes 11-foot jumper (Lance Thomas assists),7 - 7
8:14,Myles Turner offensive foul  (Lance Thomas draws the foul),7 - 7
8:14,Myles Turner  turnover,7 - 7
7:54,Kristaps Porzingis  misses driving layup,7 - 7
7:54,Thaddeus Young defensive rebound,7 - 7
7:37,Jeff Teague  misses jumper,7 - 7
7:37,Carmelo Anthony defensive rebound,7 - 7
7:26,Kristaps Porzingis  misses 24-foot three point jumper,7 - 7
7:24,Lance Thomas offensive rebound,7 - 7
7:22,Lance Thomas offensive foul  (C.J. Miles draws the foul),7 - 7
7:22,Lance Thomas  turnover,7 - 7
7:11,Paul George  misses driving layup,7 - 7
7:11,Paul George offensive rebound,7 - 7
7:09,Paul George Out-of-Bounds Bad Pass Turnover,7 - 7
6:54,Myles Turner blocks Kristaps Porzingis's  jumper,7 - 7
6:52,Jeff Teague defensive rebound,7 - 7
6:48,Myles Turner makes dunk (Jeff Teague assists),9 - 7
6:28,Lance Thomas  misses 25-foot three point jumper,9 - 7
6:26,Jeff Teague defensive rebound,9 - 7
6:18,Paul George  misses three point jumper,9 - 7
6:18,Courtney Lee defensive rebound,9 - 7
6:09,Courtney Lee  misses driving layup,9 - 7
6:07,Myles Turner defensive rebound,9 - 7
5:54,Thaddeus Young makes driving layup,11 - 7
5:43,Derrick Rose makes driving layup,11 - 9
5:28,Kristaps Porzingis blocks Jeff Teague's  shot,11 - 9
5:26,Carmelo Anthony defensive rebound,11 - 9
5:20,C.J. Miles kicked ball violation,13 - 7
5:20,Knicks Full timeout,11 - 7
5:20,Willy Hernangomez enters the game for Kristaps Porzingis,11 - 7
5:13,Lance Thomas makes  three point jumper  (Willy Hernangomez assists),11 - 10
4:47,Paul George  misses 4-foot jumper,11 - 10
4:47,Paul George offensive rebound,11 - 10
4:28,Thaddeus Young  misses three point jumper,11 - 10
4:28,Lance Thomas defensive rebound,11 - 10
4:11,Lance Thomas  misses jumper,11 - 10
4:11,Paul George defensive rebound,11 - 10
3:59,Paul George makes 5-foot jumper,13 - 10
3:40,Courtney Lee  misses 25-foot three point jumper,13 - 10
3:39,Jeff Teague defensive rebound,13 - 10
3:23,Myles Turner makes dunk (Paul George assists),15 - 12
3:11,Carmelo Anthony  misses layup,15 - 12
3:09,Thaddeus Young defensive rebound,15 - 12
3:00,Paul George makes layup,17 - 12
2:51,Lance Thomas  misses 24-foot three point jumper,17 - 12
2:50,Myles Turner defensive rebound,17 - 12
2:48,Pacers Full timeout,17 - 12
2:48,Kristaps Porzingis enters the game for Lance Thomas,17 - 10
2:48,Glenn Robinson III enters the game for Paul George,19 - 10
2:48,Monta Ellis enters the game for C.J. Miles,19 - 10
2:38,Myles Turner  misses 11-foot jumper,19 - 10
2:36,Carmelo Anthony defensive rebound,19 - 10
2:14,Willy Hernangomez makes layup (Carmelo Anthony assists),19 - 12
2:00,Jeff Teague  misses 24-foot three point jumper,19 - 12
1:59,Glenn Robinson III offensive rebound,19 - 12
1:55,Ron Baker enters the game for Courtney Lee,17 - 14
1:55,Chasson Randle enters the game for Derrick Rose,17 - 14
1:55,Rakeem Christmas enters the game for Myles Turner,17 - 14
1:55,Rodney Stuckey enters the game for Jeff Teague,17 - 14
1:49,Chasson Randle shooting foul  (Rodney Stuckey draws the foul),18 - 14
1:49,Rodney Stuckey makes free throw 1 of 2,20 - 12
1:49,Kevin Seraphin enters the game for Thaddeus Young,20 - 12
1:49,Rodney Stuckey misses free throw 2 of 2,20 - 12
1:47,Kevin Seraphin offensive rebound,20 - 12
1:30,Rodney Stuckey makes 25-foot  three point jumper  (Monta Ellis assists),23 - 12
1:14,Ron Baker makes jumper,23 - 14
1:04,Willy Hernangomez shooting foul  (Rodney Stuckey draws the foul),23 - 14
1:04,Rodney Stuckey misses free throw 1 of 2,23 - 14
1:04,Pacers offensive team rebound,23 - 14
1:04,Rodney Stuckey makes free throw 2 of 2,24 - 14
50.0,Willy Hernangomez makes layup (Chasson Randle assists),24 - 16
36.0,Glenn Robinson III  misses 27-foot three point jumper,24 - 16
35.0,Carmelo Anthony defensive rebound,24 - 16
28.0,Carmelo Anthony  misses 24-foot three point jumper,24 - 16
28.0,Monta Ellis defensive rebound,24 - 16
9.0,Ron Baker shooting foul  (Rakeem Christmas draws the foul),24 - 16
9.0,Rakeem Christmas makes free throw 1 of 2,25 - 16
9.0,Rakeem Christmas makes free throw 2 of 2,26 - 16
1.0,Chasson Randle  misses 25-foot three point jumper,26 - 16
0.0,Kevin Seraphin defensive rebound,26 - 16
0.0,End of the 1st Quarter,26 - 16
11:41,Willy Hernangomez makes two point shot,24 - 20
11:30,Rodney Stuckey vs. Ron Baker (Chasson Randle gains possession),24 - 20
11:30,Rodney Stuckey  lost ball turnover (Ron Baker steals),24 - 20
11:12,Kristaps Porzingis makes dunk (Ron Baker assists),24 - 22
10:52,Willy Hernangomez blocks Monta Ellis 's 2-foot  shot,24 - 22
10:51,Chasson Randle defensive rebound,24 - 22
10:45,Justin Holiday makes driving layup (Chasson Randle assists),24 - 24
10:25,Monta Ellis makes 17-foot jumper,26 - 24
10:15,Ron Baker offensive foul  (Rodney Stuckey draws the foul),26 - 24
10:15,Ron Baker  turnover,26 - 24
10:04,Monta Ellis makes 14-foot jumper (Rodney Stuckey assists),28 - 24
10:04,Chasson Randle shooting foul  (Monta Ellis draws the foul),29 - 24
10:04,Monta Ellis makes free throw 1 of 1,29 - 24
9:51,Justin Holiday  misses 20-foot jumper,29 - 24
9:49,Kristaps Porzingis makes two point shot,29 - 26
9:49,Kristaps Porzingis offensive rebound,29 - 24
9:37,Kevin Seraphin makes 21-foot jumper (Rodney Stuckey assists),31 - 26
9:22,Willy Hernangomez  bad pass (Rakeem Christmas steals),31 - 26
9:19,Kristaps Porzingis shooting foul  (Glenn Robinson III draws the foul),31 - 26
9:19,Glenn Robinson III makes free throw 1 of 2,32 - 26
9:19,Glenn Robinson III misses free throw 2 of 2,32 - 26
9:18,Willy Hernangomez defensive rebound,32 - 26
8:59,Willy Hernangomez  lost ball turnover (Monta Ellis steals),32 - 26
8:52,Monta Ellis  lost ball turnover (Willy Hernangomez steals),32 - 26
8:52,Monta Ellis personal foul  (Willy Hernangomez draws the foul),32 - 26
8:52,Official timeout,32 - 26
8:45,Ron Baker  lost ball turnover (Monta Ellis steals),32 - 26
8:23,Glenn Robinson III makes 24-foot  three point jumper  (Monta Ellis assists),35 - 26
7:56,Justin Holiday makes 23-foot  three point jumper  (Willy Hernangomez assists),35 - 29
7:41,Monta Ellis makes jumper,37 - 29
7:33,Rakeem Christmas shooting foul  (Chasson Randle draws the foul),37 - 29
7:33,Chasson Randle makes free throw 1 of 2,37 - 30
7:33,Paul George enters the game for Kevin Seraphin,37 - 30
7:33,Thaddeus Young enters the game for Glenn Robinson III,37 - 30
7:33,Lance Thomas enters the game for Willy Hernangomez,37 - 30
7:33,Chasson Randle makes free throw 2 of 2,37 - 31
7:18,Monta Ellis  misses 17-foot jumper,37 - 31
7:16,Lance Thomas defensive rebound,37 - 31
7:07,Kristaps Porzingis  misses 25-foot three point jumper,37 - 31
