time,play,score
12:00,Timofey Mozgov vs. Clint Capela (Marcelo Huertas gains possession),0 - 0
11:44,Luol Deng  misses 22-foot jumper,0 - 0
11:42,Timofey Mozgov offensive rebound,0 - 0
11:40,Timofey Mozgov  bad pass (Trevor Ariza steals),0 - 0
11:33,Trevor Ariza  misses 25-foot three point jumper,0 - 0
11:30,Julius Randle defensive rebound,0 - 0
11:18,Timofey Mozgov makes jumper,2 - 0
11:18,Clint Capela defensive goaltending violation,2 - 0
11:00,Clint Capela makes layup (James Harden assists),2 - 2
10:51,Marcelo Huertas Out-of-Bounds Bad Pass Turnover,2 - 2
10:48,Patrick Beverley  bad pass (Marcelo Huertas steals),2 - 2
10:44,Marcelo Huertas makes layup,4 - 2
10:27,Ryan Anderson makes 6-foot jumper,4 - 4
10:11,Ryan Anderson shooting foul  (Julius Randle draws the foul),4 - 4
10:11,Julius Randle makes free throw 1 of 2,5 - 4
10:11,Julius Randle misses free throw 2 of 2,5 - 4
10:10,James Harden defensive rebound,5 - 4
10:03,Clint Capela makes dunk (Patrick Beverley assists),5 - 6
9:45,Clint Capela blocks Jordan Clarkson 's 4-foot  jumper,5 - 6
9:42,Clint Capela defensive rebound,5 - 6
9:30,Patrick Beverley  misses 10-foot jumper,5 - 6
9:27,Timofey Mozgov defensive rebound,5 - 6
9:15,Julius Randle  misses three point jumper,5 - 6
9:14,Ryan Anderson defensive rebound,5 - 6
9:08,Clint Capela makes dunk (James Harden assists),5 - 8
8:53,Timofey Mozgov makes 19-foot jumper (Marcelo Huertas assists),7 - 8
8:40,Ryan Anderson  misses 25-foot three point jumper,7 - 8
8:38,Marcelo Huertas defensive rebound,7 - 8
8:29,Luol Deng  bad pass (James Harden steals),7 - 8
8:27,Marcelo Huertas personal foul  (Patrick Beverley draws the foul),7 - 8
8:19,James Harden makes 25-foot  three point jumper,7 - 11
8:08,Julius Randle offensive foul  (Patrick Beverley draws the foul),7 - 11
8:08,Julius Randle  turnover,7 - 11
7:56,James Harden makes 25-foot  three point jumper,7 - 14
7:39,Timofey Mozgov makes dunk (Marcelo Huertas assists),9 - 14
7:28,Patrick Beverley  misses 24-foot three point jumper,9 - 14
7:26,Timofey Mozgov defensive rebound,9 - 14
7:11,Julius Randle  misses 6-foot jumper,9 - 14
7:11,Julius Randle offensive rebound,9 - 14
7:09,Julius Randle makes layup,11 - 14
6:50,Marcelo Huertas shooting foul  (James Harden draws the foul),11 - 14
6:50,James Harden makes free throw 1 of 2,11 - 15
6:50,Eric Gordon enters the game for Patrick Beverley,11 - 15
6:50,Brandon Ingram enters the game for Jordan Clarkson,11 - 15
6:50,Louis Williams enters the game for Marcelo Huertas,11 - 15
6:50,James Harden makes free throw 2 of 2,11 - 16
6:39,Julius Randle  bad pass (Trevor Ariza steals),11 - 16
